#chr1	x1	x2	chr2	y1	y2	P_val
chr4	25830000	25860000	chr4	25930000	26040000	0.006448987900329212
chr4	26050000	26100000	chr4	26170000	26420000	5.196606550675806e-05
chr4	26450000	26460000	chr4	26540000	27080000	1.59041203564949e-45
chr4	37590000	37640000	chr4	37700000	38030000	1.9546240979524213e-07
chr4	38310000	38340000	chr4	38420000	38850000	3.265870255214742e-16
chr4	39430000	39480000	chr4	39650000	39800000	0.00490849591111398
chr4	40290000	40340000	chr4	40460000	40790000	5.164121231803477e-10
chr4	40890000	40940000	chr4	41230000	41350000	0.00039739608386508176
chr4	48520000	48570000	chr4	48850000	48990000	0.07169488393253219
chr4	53900000	53930000	chr4	54160000	54270000	0.19487764628811782
chr4	67540000	67570000	chr4	67630000	67780000	1.6163495562032738e-06
chr4	70650000	70700000	chr4	70910000	71010000	0.6604007149274834
chr4	76160000	76210000	chr4	76260000	76570000	1.7608311704666845e-11
chr4	77350000	77400000	chr4	77570000	77700000	0.007068508453177549
chr4	81450000	81500000	chr4	81580000	81940000	2.4245482846749523e-08
chr4	82420000	82450000	chr4	82760000	82930000	0.0004444182175063175
chr4	83480000	83530000	chr4	83580000	83730000	0.002514588185142859
chr4	86650000	86660000	chr4	86740000	86930000	3.182247250881129e-07
chr4	86900000	86950000	chr4	87000000	87260000	4.2993956762785687e-16
chr4	87820000	87870000	chr4	87920000	88050000	0.003671097395270324
chr4	88030000	88060000	chr4	88130000	88210000	0.11304415246960055
chr4	88500000	88550000	chr4	88600000	88820000	9.806838547702405e-09
chr4	88790000	88840000	chr4	88950000	89140000	0.006025773599546442
chr4	94390000	94420000	chr4	94600000	94700000	0.02649743954193655
chr4	102610000	102640000	chr4	102760000	102880000	0.021559972187353484
chr4	107720000	107750000	chr4	107870000	108020000	0.0031661235407642423
chr4	108170000	108200000	chr4	108310000	108650000	7.456562700499749e-08
chr4	109410000	109460000	chr4	109510000	109990000	2.806149714955505e-19
chr4	109970000	110020000	chr4	110230000	110420000	2.2484103056710145e-05
chr4	111620000	111670000	chr4	111910000	112040000	0.006746130476852118
chr4	112750000	112780000	chr4	112840000	112960000	5.9107036537566186e-06
chr4	113520000	113570000	chr4	113800000	113900000	0.14468933042439625
chr4	119040000	119070000	chr4	119150000	119300000	0.001313514000785901
chr4	123370000	123420000	chr4	123530000	123680000	0.004399444446147536
chr4	128550000	128600000	chr4	128680000	128800000	0.04642385431542092
chr4	140600000	140630000	chr4	140760000	140900000	0.0029643039710517153
chr4	141460000	141470000	chr4	141550000	141620000	0.03955511649922762
chr4	143190000	143220000	chr4	143370000	143490000	0.22327190681577563
chr4	143560000	143570000	chr4	143690000	143780000	0.03594187303930618
chr4	145210000	145260000	chr4	145440000	145600000	0.02384497577062637
chr4	145480000	145490000	chr4	145570000	145700000	0.022180024046519337
chr4	151790000	151820000	chr4	151960000	152070000	0.2445019548457644
chr4	153790000	153800000	chr4	153880000	154110000	5.624460542940909e-14
chr4	154320000	154350000	chr4	154460000	154640000	5.4922234994080695e-06
chr4	163530000	163580000	chr4	163690000	163790000	0.11820164822672924
chr4	164770000	164820000	chr4	164900000	165080000	4.828887070144429e-05
chr4	164930000	164960000	chr4	165070000	165190000	0.03883484997700631
chr4	165100000	165150000	chr4	165220000	165530000	4.4723906261428075e-10
chr4	168490000	168520000	chr4	168610000	168690000	0.0886243591320997
chr4	169810000	169840000	chr4	170000000	170130000	0.0448274890717493
chr4	173000000	173050000	chr4	173110000	173410000	5.6803084945179564e-21
chr4	175940000	175970000	chr4	176040000	176130000	0.09409421862801007
chr4	182660000	182670000	chr4	182750000	182810000	0.09263615952858059
chr4	182910000	182940000	chr4	183180000	183370000	4.551027641071298e-05
chr4	183070000	183100000	chr4	183210000	183370000	0.0030213821160747847
chr4	184230000	184280000	chr4	184570000	184730000	0.004838947295676542
chr4	186720000	186730000	chr4	186810000	186900000	0.00875546950221292
chr4	680000	890000	chr4	980000	1010000	0.004106823967427637
chr4	2410000	2830000	chr4	2930000	2980000	0.00013292469026234913
chr4	6290000	6430000	chr4	6530000	6560000	0.006315886643762161
chr4	8110000	8320000	chr4	8380000	8430000	7.057929647735944e-09
chr4	9690000	9860000	chr4	9990000	10040000	0.007939086432817405
chr4	9950000	10080000	chr4	10150000	10180000	0.0908295997156805
chr4	10150000	10420000	chr4	10510000	10560000	0.0008067416286832296
chr4	10610000	10700000	chr4	10880000	10910000	0.23346354366835506
chr4	17240000	17350000	chr4	17440000	17490000	0.031765095777375255
chr4	17480000	17630000	chr4	17790000	17840000	0.1188720561835533
chr4	25010000	25180000	chr4	25430000	25460000	0.00028787821008540804
chr4	26030000	26200000	chr4	26300000	26350000	0.005724530672312288
chr4	38060000	38240000	chr4	38300000	38350000	0.00014648977875065923
chr4	38790000	39010000	chr4	39100000	39150000	0.005541574381635831
chr4	39030000	39310000	chr4	39430000	39480000	0.0031158415156392703
chr4	39950000	40240000	chr4	40290000	40340000	2.3096253852955717e-37
chr4	40870000	40990000	chr4	41190000	41240000	0.02411350144518397
chr4	42210000	42440000	chr4	42500000	42530000	6.431031864063793e-09
chr4	42450000	42660000	chr4	42750000	42760000	2.487583230576906e-06
chr4	48420000	48650000	chr4	48940000	48990000	3.3256393856484465e-06
chr4	51810000	51950000	chr4	52020000	52030000	2.226878130480736e-09
chr4	53820000	54070000	chr4	54200000	54250000	6.764516701366869e-05
chr4	56430000	56700000	chr4	56800000	56850000	3.0279828670164706e-12
chr4	56750000	56890000	chr4	56960000	56990000	0.0035676208235770894
chr4	67470000	67580000	chr4	67680000	67710000	0.009730355138493671
chr4	73000000	73160000	chr4	73220000	73270000	2.0523467722835966e-05
chr4	73440000	73570000	chr4	73650000	73680000	0.03861831699586319
chr4	75450000	75650000	chr4	75720000	75730000	2.8701158911929544e-30
chr4	76380000	76580000	chr4	76720000	76770000	0.0005028763323884714
chr4	77260000	77530000	chr4	77580000	77630000	1.6569716733625756e-18
chr4	79900000	80040000	chr4	80180000	80230000	0.00890175157973408
chr4	82410000	82600000	chr4	82710000	82760000	0.00022626316651572754
chr4	82820000	83100000	chr4	83260000	83310000	4.26228456968856e-07
chr4	85740000	85870000	chr4	85960000	85970000	0.0025991786723926305
chr4	86930000	87020000	chr4	87080000	87110000	6.942043426182287e-05
chr4	87860000	87960000	chr4	88030000	88060000	0.10915610882375126
chr4	87960000	88060000	chr4	88190000	88240000	0.19498685921862774
chr4	88200000	88290000	chr4	88350000	88380000	0.001359904681275976
chr4	88050000	88330000	chr4	88500000	88550000	1.8683142602969342e-06
chr4	89160000	89330000	chr4	89410000	89440000	0.000288767688596123
chr4	94300000	94480000	chr4	94580000	94630000	0.0012697086914947766
chr4	99010000	99250000	chr4	99370000	99420000	7.619479512365677e-05
chr4	101130000	101260000	chr4	101330000	101360000	0.0008514061039713722
chr4	102340000	102460000	chr4	102610000	102640000	0.13264182062683466
chr4	102720000	102850000	chr4	102990000	103040000	3.536342095728668e-05
chr4	105090000	105250000	chr4	105450000	105500000	0.01426800232648554
chr4	107580000	107660000	chr4	107720000	107750000	0.15706300241518503
chr4	109410000	109530000	chr4	109970000	110020000	0.012601518883016982
chr4	109920000	110440000	chr4	110490000	110540000	2.630245123384502e-07
chr4	112220000	112380000	chr4	112500000	112550000	0.0177736545862939
chr4	112530000	112690000	chr4	112750000	112780000	1.0484902536337667e-08
chr4	112570000	112850000	chr4	112920000	112950000	0.0002954028440091293
chr4	114400000	114580000	chr4	114640000	114670000	9.19215646550085e-06
chr4	122670000	122830000	chr4	122890000	122940000	0.0003076304457710435
chr4	128590000	128690000	chr4	128780000	128790000	0.030542407107009707
chr4	140270000	140450000	chr4	140590000	140640000	0.004517457133075603
chr4	140520000	140720000	chr4	140850000	140900000	0.00016872924096234904
chr4	142860000	142950000	chr4	143010000	143040000	0.08939063406876314
chr4	145920000	146080000	chr4	146240000	146290000	0.02320932852115377
chr4	147560000	147720000	chr4	147840000	147890000	0.0009937088417937084
chr4	147830000	147980000	chr4	148040000	148070000	4.8981620355565525e-08
chr4	150590000	150700000	chr4	150810000	150840000	0.03706848707686988
chr4	150820000	150920000	chr4	151070000	151120000	0.36983765567264837
chr4	151800000	151900000	chr4	152020000	152050000	0.15154899501893082
chr4	153120000	153350000	chr4	153620000	153670000	0.0002765221635509819
chr4	158630000	159100000	chr4	159160000	159210000	1.8144949319172483e-35
chr4	164760000	164860000	chr4	164930000	164960000	0.00296944059242863
chr4	168480000	168590000	chr4	168900000	168950000	0.07745836916269062
chr4	169010000	169170000	chr4	169250000	169280000	0.0003832516965063267
chr4	170100000	170180000	chr4	170240000	170270000	0.16591357879168184
chr4	182920000	183010000	chr4	183070000	183100000	0.042730978549310815
chr4	182830000	183180000	chr4	183240000	183270000	1.2705771508603174e-23
chr4	184620000	184830000	chr4	184970000	185020000	1.404362804681349e-08
chr4	185590000	185740000	chr4	186010000	186060000	0.008521460207502883
chr5	1000000	1010000	chr5	1360000	1460000	0.011884033713760884
chr5	1150000	1200000	chr5	1300000	1670000	5.450633500770659e-07
chr5	5640000	5650000	chr5	5810000	5890000	0.07573151558654556
chr5	10270000	10300000	chr5	10580000	10660000	0.16241230702710996
chr5	10430000	10460000	chr5	10580000	10810000	2.6686115216472443e-08
chr5	14700000	14750000	chr5	14870000	15040000	0.015129781079771571
chr5	16920000	16950000	chr5	17020000	17200000	3.8829416397317396e-06
chr5	17180000	17230000	chr5	17350000	17470000	0.04437901463235156
chr5	33410000	33460000	chr5	33880000	34030000	0.00012034709781248458
chr5	33580000	33610000	chr5	33900000	33990000	0.5495296398000509
chr5	36490000	36520000	chr5	36590000	36760000	0.01628811075332267
chr5	41680000	41710000	chr5	41900000	42020000	0.008153904018753754
chr5	55150000	55180000	chr5	55270000	55360000	0.1007523392654524
chr5	56240000	56290000	chr5	56730000	56950000	3.3575999699231995e-05
chr5	56480000	56510000	chr5	56600000	56710000	0.02357530576663252
chr5	57130000	57160000	chr5	57230000	57340000	0.00010606198348556095
chr5	57270000	57320000	chr5	57390000	57500000	0.15195703528734225
chr5	58860000	58910000	chr5	58970000	59190000	2.45587390577198e-05
chr5	59030000	59040000	chr5	59120000	59240000	5.25178202568154e-08
chr5	60650000	60700000	chr5	60810000	60960000	0.0022863310384580757
chr5	64780000	64830000	chr5	64960000	65100000	0.0074731014315573205
chr5	65720000	65770000	chr5	65910000	66040000	0.07429642877138976
chr5	65920000	65950000	chr5	66020000	66170000	0.0004707676011070219
chr5	67240000	67250000	chr5	67330000	67460000	1.6111146287662606e-05
chr5	68250000	68300000	chr5	68400000	68560000	0.014934234656651274
chr5	72110000	72160000	chr5	72210000	72360000	0.0016073083737520961
chr5	72340000	72390000	chr5	72500000	72610000	0.060444253457384904
chr5	72590000	72640000	chr5	72750000	72880000	0.025752069728742374
chr5	73180000	73230000	chr5	73350000	73490000	0.04720597832396623
chr5	74920000	74930000	chr5	75050000	75340000	1.2014093590288547e-07
chr5	75720000	75770000	chr5	75830000	75930000	0.054621310585894554
chr5	76840000	76890000	chr5	76970000	77110000	0.018361939676360912
chr5	78530000	78580000	chr5	78720000	78860000	0.19754605965409128
chr5	79530000	79580000	chr5	79690000	79870000	0.0011583803439869195
chr5	80060000	80110000	chr5	80180000	80400000	1.5128253329346995e-05
chr5	81470000	81520000	chr5	81720000	81900000	0.0027826621096385886
chr5	87040000	87090000	chr5	87300000	87410000	0.13830750974963585
chr5	93570000	93620000	chr5	93700000	93930000	3.490864572833312e-05
chr5	95650000	95680000	chr5	95740000	95890000	3.757379498479643e-11
chr5	95830000	95880000	chr5	96030000	96460000	6.005422385610164e-11
chr5	98900000	98930000	chr5	98990000	99070000	0.09044550803248415
chr5	109670000	109720000	chr5	109780000	109890000	0.05181245622745595
chr5	111270000	111280000	chr5	111400000	111600000	2.478204776433231e-09
chr5	111520000	111570000	chr5	111640000	112210000	6.123255780564188e-06
chr5	115810000	115860000	chr5	115980000	116080000	0.15497964554343385
chr5	122700000	122710000	chr5	122790000	122980000	9.169099663731438e-09
chr5	126320000	126370000	chr5	126500000	126670000	4.653745874797313e-06
chr5	127540000	127590000	chr5	127740000	127880000	0.040356546890417004
chr5	127890000	127920000	chr5	128000000	128120000	0.006050495157936542
chr5	131560000	131570000	chr5	131790000	131860000	0.05181245622745595
chr5	131790000	131840000	chr5	131940000	132080000	0.08852724485459634
chr5	133090000	133140000	chr5	133250000	133410000	0.010704697084947035
chr5	134010000	134060000	chr5	134160000	134380000	0.00427842775544076
chr5	134280000	134330000	chr5	134590000	134850000	0.02099943561030482
chr5	138640000	138670000	chr5	139070000	139230000	8.826070762480535e-05
chr5	139380000	139430000	chr5	139510000	139830000	3.1343805995686564e-13
chr5	139760000	139810000	chr5	139880000	140230000	5.3115607386988983e-14
chr5	140230000	140240000	chr5	140490000	140700000	1.543522386145682e-08
chr5	140330000	140380000	chr5	140540000	140770000	6.139259686752889e-12
chr5	141670000	141720000	chr5	141780000	141990000	2.015846833959706e-09
chr5	142150000	142180000	chr5	142490000	142690000	3.826228500015273e-06
chr5	142980000	143030000	chr5	143100000	143410000	5.852913251697389e-05
chr5	143210000	143240000	chr5	143310000	143410000	0.0003047251086425295
chr5	143960000	143990000	chr5	144090000	144180000	0.1400623639085395
chr5	146510000	146560000	chr5	146860000	146970000	0.023539164963369053
chr5	148720000	148770000	chr5	148990000	149120000	0.023223606684661686
chr5	149610000	149660000	chr5	149730000	149960000	3.1614788795561532e-06
chr5	149820000	149850000	chr5	149940000	150220000	0.0004081781066501001
chr5	151310000	151320000	chr5	151420000	151730000	7.62909551732621e-13
chr5	154040000	154090000	chr5	154400000	154620000	0.0010113651680699152
chr5	154450000	154480000	chr5	154550000	154700000	4.982713433582571e-09
chr5	154640000	154670000	chr5	154770000	155050000	2.3904450039331924e-14
chr5	157310000	157340000	chr5	157700000	157780000	0.1732490482068227
chr5	158670000	158720000	chr5	159040000	159200000	0.00024665674490956246
chr5	159130000	159180000	chr5	159240000	159450000	0.0003802578932608039
chr5	168480000	168510000	chr5	168580000	168670000	0.009006210723606918
chr5	171200000	171210000	chr5	171290000	171390000	0.006545435557776685
chr5	172440000	172490000	chr5	172550000	173000000	3.1243285570454756e-24
chr5	172680000	172730000	chr5	173170000	173310000	0.003998724143980797
chr5	172950000	173000000	chr5	173050000	173360000	2.169447900150684e-41
chr5	173570000	173620000	chr5	173870000	174170000	1.5781378159197216e-21
chr5	174910000	174960000	chr5	175370000	175540000	0.0059997989533436555
chr5	175690000	175740000	chr5	175800000	175910000	0.10313584852027124
chr5	176630000	176680000	chr5	176820000	177140000	4.244134211930677e-16
chr5	177100000	177150000	chr5	177260000	177360000	0.16070509273655723
chr5	179670000	179680000	chr5	179750000	180060000	2.0449057289614024e-17
chr5	180860000	180870000	chr5	180950000	181240000	2.339747334697496e-92
chr5	30000	110000	chr5	180000	190000	0.0001697198848651364
chr5	840000	1090000	chr5	1140000	1190000	2.28406220530552e-19
chr5	14280000	14490000	chr5	14630000	14680000	0.0025587325678190337
chr5	16700000	16810000	chr5	16920000	16950000	0.02001254666961448
chr5	16720000	16840000	chr5	17180000	17230000	0.13875167992365472
chr5	31830000	31910000	chr5	32060000	32090000	0.11720354336322773
chr5	32030000	32240000	chr5	32300000	32350000	0.00012123817300946161
chr5	32260000	32480000	chr5	32590000	32640000	0.00012244894448950816
chr5	34450000	34510000	chr5	34690000	34700000	0.0666164512507416
chr5	34460000	34600000	chr5	34880000	34910000	0.007454131251628656
chr5	36210000	36420000	chr5	36490000	36520000	1.221511781303147e-05
chr5	36400000	36550000	chr5	36660000	36710000	0.013375842702619453
chr5	38860000	39000000	chr5	39050000	39100000	0.005964479490311611
chr5	42460000	42600000	chr5	42760000	42770000	0.0002966292317763465
chr5	43020000	43100000	chr5	43540000	43570000	0.12263190842540336
chr5	55330000	55440000	chr5	55680000	55730000	0.8238415228048229
chr5	56280000	56720000	chr5	56800000	56850000	5.5718453099024834e-08
chr5	56850000	57030000	chr5	57130000	57160000	2.4063580188505295e-07
chr5	60160000	60580000	chr5	60640000	60690000	1.6870054927559313e-08
chr5	64610000	64720000	chr5	64780000	64830000	0.04561570577644128
chr5	65900000	66040000	chr5	66140000	66150000	0.2373508018969162
chr5	72290000	72360000	chr5	72610000	72620000	0.14783546317429558
chr5	72960000	73070000	chr5	73180000	73230000	0.049568610697872835
chr5	73490000	73700000	chr5	73770000	73820000	1.304808143913304e-05
chr5	77710000	77890000	chr5	77950000	78000000	0.0026938446901194277
chr5	79490000	79610000	chr5	79690000	79720000	0.07049836070919539
chr5	79840000	79960000	chr5	80060000	80110000	0.030150170110319837
chr5	87010000	87150000	chr5	87390000	87440000	0.02213140640979497
chr5	88780000	88940000	chr5	89080000	89090000	3.3962703550024294e-09
chr5	91050000	91200000	chr5	91370000	91420000	0.005459973552867385
chr5	95520000	95770000	chr5	95820000	95870000	8.004901497095498e-08
chr5	96360000	96480000	chr5	96570000	96620000	0.026548759058649635
chr5	96650000	96980000	chr5	97140000	97190000	1.4515979797742353e-06
chr5	98420000	98630000	chr5	98740000	98790000	7.769944159271193e-05
chr5	98770000	98940000	chr5	99010000	99060000	0.0006451321627543359
chr5	103190000	103330000	chr5	103450000	103500000	0.12694239988551376
chr5	111450000	112050000	chr5	112130000	112180000	1.716197896082259e-14
chr5	112930000	113240000	chr5	113310000	113340000	1.0862679404399728e-11
chr5	115230000	115370000	chr5	115550000	115600000	0.001329310907932399
chr5	115530000	115680000	chr5	115810000	115860000	0.002640344266258603
chr5	118800000	118870000	chr5	118950000	118960000	0.03101173554541309
chr5	118970000	119130000	chr5	119240000	119270000	1.4433332313365166e-12
chr5	118960000	119130000	chr5	119390000	119440000	0.00023537924589580293
chr5	126560000	126720000	chr5	126770000	126820000	6.107157379684896e-08
chr5	127730000	127960000	chr5	128180000	128230000	0.0013685972607600282
chr5	131160000	131280000	chr5	131340000	131390000	0.027990206523136715
chr5	132260000	132370000	chr5	132480000	132530000	0.10626312053691166
chr5	134920000	135080000	chr5	135180000	135210000	0.0019606803646793763
chr5	135840000	135940000	chr5	136210000	136240000	0.0781186415173832
chr5	139130000	139250000	chr5	139380000	139430000	0.03477684487195373
chr5	139410000	139700000	chr5	139750000	139800000	3.216544765828287e-08
chr5	140030000	140280000	chr5	140330000	140380000	3.581409558631246e-29
chr5	141830000	141920000	chr5	142140000	142170000	0.0683952235645069
chr5	142630000	142790000	chr5	142850000	142900000	4.632888730015391e-12
chr5	142910000	143060000	chr5	143800000	143850000	0.0027244881828914678
chr5	142900000	143000000	chr5	143960000	143990000	0.012601518883016982
chr5	146500000	146710000	chr5	146940000	146990000	0.0004247185413147603
chr5	149530000	149760000	chr5	149810000	149860000	8.421915622892385e-15
chr5	153970000	154070000	chr5	154450000	154480000	1.7232127076983492e-05
chr5	154630000	154740000	chr5	154810000	154840000	0.0002497819265917265
chr5	157170000	157250000	chr5	157310000	157340000	0.019265283753565135
chr5	158310000	158410000	chr5	158670000	158720000	0.14249611956128164
chr5	158060000	158160000	chr5	159110000	159160000	0.14468933042439625
chr5	159220000	159440000	chr5	159950000	160000000	5.272331773109845e-05
chr5	168220000	168390000	chr5	168480000	168510000	0.0008171444178925477
chr5	169600000	169900000	chr5	169980000	170010000	6.4029841696188735e-15
chr5	170350000	170510000	chr5	170600000	170650000	0.01690970930842008
chr5	171800000	171890000	chr5	172020000	172050000	0.3188861156131157
chr5	172150000	172360000	chr5	172440000	172470000	0.0009423942024306156
chr5	173150000	173500000	chr5	173560000	173610000	1.926197298666594e-18
chr5	175490000	175630000	chr5	175690000	175740000	0.016581735877805103
chr5	179490000	179570000	chr5	179670000	179680000	0.009822092730628165
chr5	179720000	180020000	chr5	180080000	180110000	5.227686428555901e-13
chr5	180600000	180690000	chr5	180780000	180790000	0.005760712909302263
chr5	180740000	180930000	chr5	181150000	181200000	0.00021620065053147035
chr6	3720000	3770000	chr6	3820000	4150000	5.578726871868104e-14
chr6	7700000	7750000	chr6	7890000	8090000	0.015502270647601783
chr6	10500000	10550000	chr6	10620000	10810000	0.00013178367372862807
chr6	11140000	11190000	chr6	11340000	11500000	0.00017267969740020005
chr6	13870000	13920000	chr6	13990000	14220000	1.3737109235925046e-08
chr6	16120000	16130000	chr6	16200000	16830000	1.6354892620381585e-77
chr6	16310000	16360000	chr6	16500000	16620000	0.0028217890974440935
chr6	26560000	26610000	chr6	27010000	27260000	2.5972902621313863e-11
chr6	27130000	27180000	chr6	27730000	27910000	2.1934310933432714e-07
chr6	30450000	30500000	chr6	30560000	31140000	1.6300453958377058e-25
chr6	31780000	31810000	chr6	32120000	32200000	0.31115923857287664
chr6	32390000	32440000	chr6	32700000	32960000	3.806916697714747e-13
chr6	33380000	33430000	chr6	33540000	33710000	0.0019161874236869705
chr6	33570000	33600000	chr6	33660000	33810000	4.28866098472024e-06
chr6	34790000	34820000	chr6	35160000	35250000	0.541730783509169
chr6	35280000	35310000	chr6	35480000	35730000	4.68084969402468e-06
chr6	36600000	36630000	chr6	36690000	37270000	4.226611647659269e-31
chr6	36740000	36790000	chr6	36910000	37050000	0.0003883260603216324
chr6	38000000	38050000	chr6	38160000	38320000	0.0022813672765901027
chr6	39360000	39410000	chr6	39490000	39940000	5.486206412328131e-19
chr6	46070000	46120000	chr6	46180000	46390000	0.002244811132599868
chr6	46220000	46230000	chr6	46300000	46470000	3.4959029617660495e-14
chr6	47080000	47110000	chr6	47230000	47320000	0.16745749616481678
chr6	52380000	52430000	chr6	52550000	52700000	2.8864965305184227e-08
chr6	53140000	53190000	chr6	53320000	53660000	1.703499096718245e-09
chr6	56890000	56920000	chr6	56980000	57360000	1.098842303918891e-17
chr6	70680000	70730000	chr6	70810000	70990000	0.001893097332405598
chr6	72390000	72440000	chr6	73180000	73280000	0.04397027789399652
chr6	72590000	72620000	chr6	73150000	73240000	0.4914512135944619
chr6	83210000	83240000	chr6	83420000	83560000	0.0013227704630870468
chr6	85320000	85370000	chr6	85490000	85620000	0.03122054065939296
chr6	87130000	87180000	chr6	87250000	87370000	0.11527709748383166
chr6	88950000	89000000	chr6	89270000	89400000	0.3559920035442788
chr6	97180000	97210000	chr6	97270000	97490000	1.0017288029130789e-08
chr6	99570000	99600000	chr6	99720000	99860000	0.0016553170758194257
chr6	108510000	108560000	chr6	108740000	109070000	9.669832086967279e-12
chr6	110670000	110700000	chr6	110850000	111030000	1.685025368058238e-05
chr6	111050000	111080000	chr6	111560000	111640000	0.04397027789399652
chr6	111250000	111300000	chr6	111420000	111690000	0.00697864254206255
chr6	112150000	112200000	chr6	112290000	112410000	0.03180040995041234
chr6	119330000	119380000	chr6	119480000	119740000	4.941291529890329e-07
chr6	125770000	125820000	chr6	125880000	126000000	0.0037200200024387164
chr6	127460000	127470000	chr6	127550000	127620000	6.935168857485997e-06
chr6	127860000	127870000	chr6	127980000	128080000	0.006860843349604478
chr6	130860000	130910000	chr6	131060000	131190000	0.01203191702161607
chr6	131890000	131940000	chr6	132160000	132260000	0.04848322408724026
chr6	132260000	132310000	chr6	132360000	132790000	6.918245927856515e-26
chr6	132520000	132550000	chr6	132630000	132820000	1.3669004131023313e-13
chr6	134620000	134670000	chr6	134820000	134950000	0.04887085839107374
chr6	137060000	137110000	chr6	137160000	137490000	1.8113859138550904e-31
chr6	138270000	138300000	chr6	138370000	138590000	0.01175531358383681
chr6	138810000	138840000	chr6	138910000	139250000	2.5869451441722806e-07
chr6	138960000	139010000	chr6	139140000	139260000	0.1339046318549111
chr6	143570000	143620000	chr6	143800000	143940000	0.08268614467824095
chr6	149530000	149580000	chr6	149630000	149960000	1.9234738435979156e-19
chr6	149720000	149730000	chr6	149810000	150020000	5.2432125888749595e-15
chr6	150050000	150100000	chr6	150170000	150490000	6.968174794919352e-14
chr6	150380000	150430000	chr6	150650000	150840000	0.006397886493359916
chr6	154130000	154180000	chr6	154270000	154490000	0.00025739218145726057
chr6	154910000	154940000	chr6	155140000	155240000	0.052630576551938715
chr6	155300000	155350000	chr6	155430000	155570000	0.044447591870941834
chr6	157450000	157480000	chr6	157560000	157640000	0.034338371810887516
chr6	157720000	157770000	chr6	157900000	158000000	0.08425604650997662
chr6	157870000	157880000	chr6	157950000	158180000	7.610464209551592e-21
chr6	158190000	158240000	chr6	158320000	158730000	1.1027584900034763e-22
chr6	159680000	159730000	chr6	159840000	159960000	0.1662774749601251
chr6	160720000	160770000	chr6	160860000	161190000	2.662830093082622e-07
chr6	160910000	160940000	chr6	161090000	161440000	2.7341988745309888e-05
chr6	166990000	167020000	chr6	167080000	167180000	0.0003415169071776567
chr6	2860000	3180000	chr6	3240000	3270000	1.7747267145084974e-24
chr6	3880000	4080000	chr6	4140000	4170000	1.7111482200138867e-06
chr6	5040000	5180000	chr6	5360000	5410000	0.026614205921632134
chr6	6280000	6420000	chr6	6530000	6580000	0.04854066734861259
chr6	6670000	6820000	chr6	7060000	7090000	0.004995716555736522
chr6	6590000	7160000	chr6	7220000	7270000	6.153354832537872e-28
chr6	12210000	12450000	chr6	12570000	12620000	8.398139603612153e-06
chr6	14970000	15090000	chr6	15210000	15260000	0.046221255978174884
chr6	15380000	15500000	chr6	15610000	15640000	0.018110179822534298
chr6	15640000	15780000	chr6	15880000	15910000	0.04133928631078487
chr6	16100000	16190000	chr6	16320000	16350000	0.009032081220510935
chr6	17480000	17620000	chr6	17770000	17820000	0.008477502503889187
chr6	20160000	20400000	chr6	20500000	20550000	9.722365251625292e-06
chr6	25230000	25370000	chr6	25460000	25510000	9.0949801342072e-05
chr6	26030000	26430000	chr6	26560000	26610000	1.4813535640045449e-24
chr6	27120000	27220000	chr6	27300000	27330000	0.19236377405232635
chr6	28540000	28680000	chr6	28820000	28850000	0.004429916355018176
chr6	32890000	33170000	chr6	33230000	33260000	0.00016227120809423988
chr6	33000000	33340000	chr6	33390000	33440000	0.000125995030579227
chr6	34150000	34270000	chr6	34390000	34440000	0.029640414005522604
chr6	34560000	34650000	chr6	35130000	35140000	0.2105798331194923
chr6	35220000	35390000	chr6	35440000	35490000	3.918028788863947e-15
chr6	35470000	35660000	chr6	35710000	35760000	1.153926911068554e-12
chr6	36230000	36570000	chr6	36740000	36790000	2.1019462877088797e-05
chr6	36770000	36920000	chr6	37010000	37040000	4.610099921268281e-06
chr6	37330000	37480000	chr6	37550000	37580000	0.00015603376931070515
chr6	37700000	37830000	chr6	37990000	38040000	0.0006716828951350826
chr6	37990000	38390000	chr6	38480000	38510000	7.096887331193619e-09
chr6	38780000	39090000	chr6	39150000	39180000	1.636908509192198e-19
chr6	39540000	39650000	chr6	39860000	39910000	0.6372660816304889
chr6	39850000	40190000	chr6	40290000	40340000	0.00014382620510336124
chr6	41590000	41690000	chr6	41760000	41810000	0.10851318392901764
chr6	42000000	42460000	chr6	42520000	42570000	6.932000379753342e-24
chr6	42470000	42760000	chr6	42870000	42920000	2.3391648612167326e-14
chr6	43590000	43690000	chr6	43740000	43790000	0.5741413935792514
chr6	45380000	45630000	chr6	45700000	45730000	1.8098682772160813e-06
chr6	47010000	47220000	chr6	47290000	47340000	2.5425099749480605e-06
chr6	47370000	47450000	chr6	47610000	47640000	0.224870279774319
chr6	53680000	53850000	chr6	53940000	53990000	0.0009431139023120986
chr6	56880000	57030000	chr6	57290000	57340000	0.014458661654788277
chr6	70340000	70530000	chr6	70680000	70730000	0.0017061768191624488
chr6	72630000	72790000	chr6	73100000	73130000	0.07221209566247126
chr6	75230000	75440000	chr6	75510000	75560000	0.0002709641855616675
chr6	79900000	79980000	chr6	80070000	80100000	0.07340510672012361
chr6	82210000	82320000	chr6	83030000	83080000	0.023539164963369053
chr6	85380000	85580000	chr6	85670000	85700000	0.0025054668170991132
chr6	89110000	89470000	chr6	89590000	89640000	4.302511007511713e-07
chr6	96550000	96790000	chr6	96880000	96910000	0.004455647871375519
