#chr1	x1	x2	chr2	y1	y2	P_val
chr4	131490000	146400000	chr4	146490000	146520000	0.0
chr4	148650000	148820000	chr4	149050000	149080000	0.0610348978485806
chr4	134600000	147830000	chr4	149600000	149630000	0.0
chr5	4470000	4500000	chr5	4500000	4930000	1.363074007238878e-19
chr5	8180000	8210000	chr5	10090000	23210000	0.0
chr5	9390000	9420000	chr5	10810000	24420000	0.0
chr5	9840000	9870000	chr5	10780000	24870000	0.0
chr5	10230000	10260000	chr5	10780000	25260000	0.0
chr5	10810000	10840000	chr5	10860000	25840000	0.0
chr5	11920000	11950000	chr5	12570000	26950000	0.0
chr5	14270000	14300000	chr5	14900000	29300000	0.0
chr5	14510000	14540000	chr5	14620000	14730000	0.01846721476534769
chr5	16890000	16920000	chr5	18500000	31920000	0.0
chr5	18810000	18840000	chr5	19590000	33840000	0.0
chr5	21290000	21320000	chr5	21460000	21610000	0.019458206393565467
chr5	21940000	21950000	chr5	21980000	22380000	1.3113825261628848e-08
chr5	22680000	22710000	chr5	24170000	37710000	0.0
chr5	23270000	23300000	chr5	23390000	23480000	0.03072026931914799
chr5	23710000	23740000	chr5	25180000	38740000	0.0
chr5	27940000	27970000	chr5	27970000	42970000	0.0
chr5	28450000	28480000	chr5	28680000	29320000	4.259627723079007e-22
chr5	29000000	29030000	chr5	29200000	29320000	0.0008498751399618539
chr5	36940000	36970000	chr5	37120000	37210000	0.004775281724550138
chr5	44360000	44390000	chr5	44420000	44530000	0.011603495846346977
chr5	48620000	48630000	chr5	48830000	48890000	0.21103801181377688
chr5	55730000	55760000	chr5	56550000	70760000	0.0
chr5	56480000	56510000	chr5	58470000	71510000	0.0
chr5	56820000	56850000	chr5	58290000	71850000	0.0
chr5	56970000	57000000	chr5	58240000	72000000	0.0
chr5	59940000	59970000	chr5	60670000	74970000	0.0
chr5	63040000	63070000	chr5	63270000	63350000	0.060244790563614065
chr5	63500000	63530000	chr5	65290000	78530000	0.0
chr5	64380000	64410000	chr5	64440000	64540000	0.00020696693151947256
chr5	68480000	68510000	chr5	70090000	83510000	0.0
chr5	76080000	76110000	chr5	77670000	91110000	0.0
chr5	81840000	81870000	chr5	83700000	96870000	0.0
chr5	82630000	82660000	chr5	83890000	97660000	0.0
chr5	84740000	84770000	chr5	86230000	99770000	0.0
chr5	87280000	87310000	chr5	87980000	102310000	0.0
chr5	88150000	88180000	chr5	89250000	103180000	0.0
chr5	95780000	95810000	chr5	95810000	110810000	0.0
chr5	97870000	97900000	chr5	97900000	97970000	0.0018913400722310179
chr5	104940000	104970000	chr5	104970000	105030000	0.00982633736733768
chr5	108780000	108810000	chr5	108840000	123810000	0.0
chr5	108980000	108990000	chr5	108990000	123990000	0.0
chr5	109240000	109270000	chr5	109640000	124270000	0.0
chr5	115000000	115030000	chr5	115090000	115180000	0.006455244474124886
chr5	115180000	115190000	chr5	115420000	115480000	0.018072478061804134
chr5	119020000	119030000	chr5	119370000	119430000	0.1643841894083896
chr5	123990000	124020000	chr5	124040000	124140000	0.0008802592747900579
chr5	124660000	124690000	chr5	125400000	139690000	0.0
chr5	129790000	129820000	chr5	130980000	144820000	0.0
chr5	133360000	133390000	chr5	133780000	133860000	0.4764537021112665
chr5	136560000	136590000	chr5	136630000	136720000	0.08516730291151736
chr5	143710000	143740000	chr5	143870000	143950000	0.0034146420869697615
chr5	144570000	144600000	chr5	145300000	159600000	0.0
chr5	145040000	145070000	chr5	145430000	160070000	0.0
chr5	151370000	151400000	chr5	151400000	151450000	0.0013470289084159825
chr5	-11580000	3190000	chr5	3420000	3450000	0.0
chr5	4210000	4290000	chr5	4470000	4500000	0.09734031460973033
chr5	-5160000	8010000	chr5	9840000	9870000	0.0
chr5	-4770000	8890000	chr5	10230000	10260000	0.0
chr5	-3080000	11920000	chr5	11920000	11950000	0.0
chr5	11980000	12060000	chr5	12100000	12130000	0.16364395206919508
chr5	-1150000	12330000	chr5	13850000	13880000	0.0
chr5	17400000	17500000	chr5	17570000	17600000	0.16162736640980932
chr5	3530000	17020000	chr5	18530000	18560000	0.0
chr5	21930000	22020000	chr5	22040000	22070000	0.2637925220382704
chr5	7690000	21280000	chr5	22690000	22720000	0.0
chr5	10120000	23400000	chr5	25120000	25150000	0.0
chr5	10570000	23890000	chr5	25570000	25600000	0.0
chr5	11370000	24900000	chr5	26370000	26400000	0.0
chr5	12940000	27940000	chr5	27940000	27970000	0.0
chr5	28650000	29010000	chr5	29010000	29040000	2.3036992526569802e-14
chr5	31910000	32060000	chr5	32060000	32090000	0.001489414632350964
chr5	34350000	34440000	chr5	34460000	34490000	0.5058094531870585
chr5	36270000	36360000	chr5	36380000	36410000	0.00019200150946734046
chr5	27810000	40970000	chr5	42810000	42840000	0.0
chr5	54710000	54780000	chr5	54910000	54920000	0.21449398276827586
chr5	40730000	55280000	chr5	55730000	55760000	0.0
chr5	43550000	56940000	chr5	58550000	58560000	0.0
chr5	45880000	59280000	chr5	60880000	60910000	0.0
chr5	46200000	59760000	chr5	61200000	61230000	0.0
chr5	46760000	60190000	chr5	61760000	61790000	0.0
chr5	48500000	61950000	chr5	63500000	63530000	0.0
chr5	69730000	83580000	chr5	84730000	84760000	0.0
chr5	86170000	86430000	chr5	86660000	86690000	0.00033372625200671704
chr5	71830000	85590000	chr5	86830000	86860000	0.0
chr5	72280000	86110000	chr5	87280000	87310000	0.0
chr5	73150000	87450000	chr5	88150000	88180000	0.0
chr5	93170000	93260000	chr5	93260000	93290000	0.002553866270400812
chr5	80800000	95800000	chr5	95800000	95810000	0.0
chr5	81030000	95780000	chr5	96030000	96060000	0.0
chr5	97640000	97730000	chr5	97870000	97900000	0.049702474124049656
chr5	102290000	102340000	chr5	102340000	102370000	0.3969828724128356
chr5	94240000	109220000	chr5	109240000	109270000	0.0
chr5	109670000	123480000	chr5	124670000	124700000	0.0
chr5	111580000	124710000	chr5	126580000	126610000	0.0
chr5	142610000	142690000	chr5	142690000	142720000	0.13977531047556727
chr5	130040000	143230000	chr5	145040000	145070000	0.0
chr5	130880000	145860000	chr5	145880000	145910000	0.0
chr5	149540000	149620000	chr5	149620000	149650000	0.00012007977656407715
chr6	11440000	11470000	chr6	13410000	26470000	0.0
chr6	21410000	21440000	chr6	21440000	21570000	0.014318177726682091
chr6	26490000	26520000	chr6	28140000	41520000	0.0
chr6	27110000	27140000	chr6	29060000	42140000	0.0
chr6	27430000	27460000	chr6	29200000	42460000	0.0
chr6	28160000	28190000	chr6	29600000	43190000	0.0
chr6	37960000	37990000	chr6	39770000	52990000	0.0
chr6	39090000	39120000	chr6	39180000	39270000	0.049936808562003186
chr6	41970000	42000000	chr6	42920000	57000000	0.0
chr6	43810000	43840000	chr6	43840000	43890000	0.009919571500347198
chr6	46290000	46320000	chr6	47620000	61320000	0.0
chr6	46810000	46840000	chr6	47640000	61840000	0.0
chr6	47140000	47170000	chr6	47170000	62170000	0.0
chr6	51580000	51610000	chr6	52010000	52090000	0.4140758996849508
chr6	55990000	56020000	chr6	57270000	71020000	0.0
chr6	56100000	56130000	chr6	56130000	56190000	7.614034853780688e-05
chr6	57100000	57130000	chr6	57850000	72130000	0.0
chr6	58030000	58060000	chr6	59550000	73060000	0.0
chr6	60010000	60040000	chr6	60060000	75040000	0.0
chr6	60440000	60470000	chr6	60760000	60850000	0.0018534694367116995
chr6	60960000	60990000	chr6	61270000	61350000	0.02662646548380172
chr6	66260000	66290000	chr6	66290000	66540000	2.532516301526287e-06
chr6	66680000	66710000	chr6	66710000	81710000	0.0
chr6	66820000	66830000	chr6	67580000	81830000	0.0
chr6	68330000	68360000	chr6	68590000	83360000	0.0
chr6	69090000	69100000	chr6	69100000	84100000	0.0
chr6	70070000	70100000	chr6	70100000	85100000	0.0
chr6	80640000	80670000	chr6	82610000	95670000	0.0
chr6	81020000	81050000	chr6	82930000	96050000	0.0
chr6	85610000	85640000	chr6	85920000	86310000	0.0007649652224190084
chr6	101700000	101730000	chr6	102210000	102300000	0.6877074992675525
chr6	107820000	107850000	chr6	109520000	122850000	0.0
chr6	107920000	107950000	chr6	108030000	108230000	0.054899921413186156
chr6	109550000	109560000	chr6	109600000	109690000	1.6652106794637457e-06
chr6	122050000	122060000	chr6	122060000	137060000	0.0
chr6	123070000	123100000	chr6	123360000	138100000	0.0
chr6	123820000	123850000	chr6	124520000	138850000	0.0
chr6	124520000	124550000	chr6	126420000	139550000	0.0
chr6	129130000	129160000	chr6	129730000	144160000	0.0
chr6	129630000	129660000	chr6	130100000	144660000	5.05987982261835e-223
chr6	129780000	129810000	chr6	129920000	144810000	0.0
chr6	130520000	130530000	chr6	130530000	145530000	0.0
chr6	131850000	131860000	chr6	131860000	146860000	0.0
chr6	132290000	132320000	chr6	132320000	147320000	0.0
chr6	133770000	133800000	chr6	133990000	134560000	2.146999099780598e-07
chr6	134040000	134050000	chr6	134080000	134190000	0.007215664620247257
chr6	145420000	145450000	chr6	145560000	145880000	0.00038533363946286934
chr6	-9680000	3430000	chr6	5320000	5350000	0.0
chr6	12310000	12390000	chr6	12390000	12420000	0.0010741530628857608
chr6	12660000	12730000	chr6	12730000	12760000	0.0023727617588504752
chr6	-2140000	11520000	chr6	12860000	12890000	0.0
chr6	-1680000	11570000	chr6	13320000	13350000	0.0
chr6	-1510000	12260000	chr6	13490000	13500000	0.0
chr6	-1300000	11920000	chr6	13700000	13710000	0.0
chr6	15380000	15540000	chr6	15620000	15650000	0.0012524377880050765
chr6	18470000	18560000	chr6	18680000	18710000	0.20980704829118052
chr6	21600000	21720000	chr6	21720000	21730000	0.00044912298605039383
chr6	11490000	25670000	chr6	26490000	26520000	0.0
chr6	35190000	35280000	chr6	35510000	35540000	0.07054746641769993
chr6	27930000	42210000	chr6	42930000	42940000	0.0
chr6	29160000	42190000	chr6	44160000	44190000	0.0
chr6	42840000	56310000	chr6	57840000	57870000	0.0
chr6	45020000	58780000	chr6	60020000	60050000	0.0
chr6	45250000	60230000	chr6	60250000	60280000	0.0
chr6	45680000	60240000	chr6	60680000	60710000	0.0
chr6	60930000	61010000	chr6	61290000	61320000	0.04726626005719832
chr6	46900000	60400000	chr6	61900000	61930000	0.0
chr6	47420000	60950000	chr6	62420000	62450000	0.0
chr6	50190000	63820000	chr6	65190000	65220000	0.0
chr6	50300000	64170000	chr6	65300000	65310000	0.0
chr6	66110000	66260000	chr6	66260000	66290000	2.0376635840950443e-06
chr6	51680000	66680000	chr6	66680000	66710000	0.0
chr6	67000000	67100000	chr6	67120000	67150000	0.02637273128252795
chr6	67280000	67530000	chr6	67530000	67560000	2.045888153834478e-06
chr6	53330000	68280000	chr6	68330000	68360000	0.0
chr6	53740000	68390000	chr6	68740000	68750000	0.0
chr6	54090000	69090000	chr6	69090000	69100000	0.0
chr6	55080000	69900000	chr6	70080000	70110000	0.0
chr6	59510000	72600000	chr6	74510000	74540000	0.0
chr6	63420000	76770000	chr6	78420000	78450000	0.0
chr6	63700000	76840000	chr6	78700000	78730000	0.0
chr6	84840000	84960000	chr6	85000000	85030000	0.03081326557764318
chr6	87850000	87930000	chr6	88080000	88110000	0.10175155739759728
chr6	88200000	88300000	chr6	88480000	88510000	0.011420808508831263
chr6	74180000	88080000	chr6	89180000	89210000	0.0
chr6	74990000	88140000	chr6	89990000	90020000	0.0
chr6	91550000	91630000	chr6	91720000	91750000	0.10177287759914067
chr6	100090000	100150000	chr6	100580000	100590000	0.0020718539231483974
chr6	94060000	107530000	chr6	109060000	109090000	0.0
chr6	109420000	109520000	chr6	109550000	109560000	0.018359539495881854
chr6	113530000	113630000	chr6	113700000	113730000	0.0029734650997921656
chr6	107030000	122030000	chr6	122030000	122060000	0.0
chr6	108070000	122270000	chr6	123070000	123100000	0.0
chr6	108230000	122230000	chr6	123230000	123260000	0.0
chr6	108360000	123260000	chr6	123360000	123370000	0.0
chr6	108810000	122290000	chr6	123810000	123840000	0.0
chr6	108980000	122300000	chr6	123980000	124010000	0.0
chr6	109200000	122310000	chr6	124200000	124230000	0.0
chr6	110380000	124280000	chr6	125380000	125410000	0.0
chr6	125400000	125500000	chr6	125580000	125610000	0.02955362562132188
chr6	114780000	129180000	chr6	129780000	129810000	0.0
chr6	114910000	129210000	chr6	129910000	129920000	0.0
chr6	115520000	130520000	chr6	130520000	130530000	0.0
chr6	116850000	131850000	chr6	131850000	131860000	0.0
chr6	117290000	132290000	chr6	132290000	132320000	0.0
chr7	3910000	3940000	chr7	5100000	18940000	0.0
chr7	6100000	6130000	chr7	7290000	21130000	0.0
chr7	6610000	6640000	chr7	7300000	21640000	0.0
chr7	7250000	7280000	chr7	7300000	22280000	0.0
chr7	10080000	10110000	chr7	10110000	25110000	0.0
chr7	11800000	11830000	chr7	13430000	26830000	0.0
chr7	12000000	12030000	chr7	13090000	27030000	0.0
chr7	13790000	13830000	chr7	13830000	28830000	0.0
chr7	14730000	14740000	chr7	14740000	29740000	0.0
chr7	17230000	17240000	chr7	17260000	32240000	0.0
chr7	19980000	20010000	chr7	20100000	35010000	0.0
chr7	23600000	23630000	chr7	23630000	38630000	0.0
chr7	24030000	24060000	chr7	24860000	39060000	0.0
chr7	24100000	24110000	chr7	24110000	24170000	1.466478607800933e-17
chr7	26170000	26200000	chr7	26810000	41200000	0.0
chr7	26630000	26660000	chr7	27870000	41660000	0.0
chr7	27900000	27930000	chr7	28030000	28220000	2.6017048427012483e-07
chr7	29180000	29210000	chr7	31010000	44210000	0.0
chr7	29370000	29400000	chr7	29470000	29560000	0.005893326286123903
chr7	29580000	29610000	chr7	31200000	44610000	0.0
chr7	30910000	30940000	chr7	31400000	45940000	0.0
chr7	31370000	31400000	chr7	31410000	46400000	0.0
chr7	33810000	33840000	chr7	35230000	48840000	0.0
chr7	34130000	34160000	chr7	34160000	34290000	4.531757896720521e-11
chr7	34680000	34710000	chr7	34740000	34820000	0.1417641909062988
chr7	40460000	40470000	chr7	41010000	55470000	0.0
chr7	40980000	40990000	chr7	41020000	55990000	0.0
chr7	42260000	42290000	chr7	42350000	57290000	0.0
chr7	42370000	42380000	chr7	42380000	57380000	0.0
chr7	42500000	42530000	chr7	42550000	57530000	0.0
chr7	43940000	43970000	chr7	45240000	58970000	0.0
chr7	47430000	47440000	chr7	47440000	62440000	0.0
chr7	47980000	48010000	chr7	48010000	63010000	0.0
chr7	50950000	50980000	chr7	51340000	65980000	0.0
chr7	51150000	51180000	chr7	52010000	66180000	0.0
chr7	53280000	53310000	chr7	54950000	68310000	0.0
chr7	54510000	54540000	chr7	56330000	69540000	0.0
chr7	54930000	54960000	chr7	56890000	69960000	0.0
chr7	55090000	55120000	chr7	55120000	55190000	0.020588726490129522
chr7	55670000	55700000	chr7	56220000	70700000	0.0
chr7	56530000	56560000	chr7	56560000	56690000	0.0015450818908429797
chr7	57840000	57870000	chr7	59370000	72870000	0.0
chr7	59900000	59930000	chr7	60200000	74930000	0.0
chr7	60800000	60830000	chr7	62440000	75830000	0.0
chr7	60960000	60990000	chr7	62450000	75990000	0.0
chr7	62120000	62150000	chr7	62490000	77150000	0.0
chr7	73440000	73470000	chr7	73470000	73560000	0.00034006693259317524
chr7	78910000	78940000	chr7	79060000	79180000	0.0026364247913434062
chr7	85470000	85500000	chr7	85640000	100500000	0.0
chr7	85960000	85990000	chr7	86480000	100990000	0.0
chr7	86500000	86510000	chr7	87480000	101510000	0.0
chr7	86550000	86580000	chr7	86580000	101580000	0.0
chr7	88730000	88760000	chr7	88760000	88850000	0.003977250157445352
chr7	89280000	89310000	chr7	90460000	104310000	0.0
chr7	95540000	95570000	chr7	95570000	95910000	6.881156463015963e-08
chr7	97970000	98000000	chr7	98030000	98230000	1.5852356005153019e-06
chr7	105100000	105130000	chr7	105800000	120130000	0.0
chr7	106380000	106390000	chr7	106390000	121390000	0.0
chr7	106470000	106500000	chr7	107030000	121500000	0.0
chr7	106600000	106610000	chr7	107810000	121610000	0.0
chr7	108010000	108040000	chr7	109740000	123040000	0.0
chr7	108120000	108150000	chr7	109920000	123150000	0.0
chr7	108240000	108250000	chr7	109920000	123250000	0.0
chr7	108530000	108560000	chr7	109930000	123560000	0.0
chr7	108700000	108710000	chr7	109650000	123710000	0.0
chr7	118140000	118170000	chr7	118170000	118270000	0.01060590266184821
chr7	122970000	123000000	chr7	123000000	123050000	2.915082481306926e-17
chr7	124510000	124540000	chr7	126320000	139540000	2.66413746549255e-283
chr7	127360000	127390000	chr7	128790000	142390000	0.0
chr7	-11890000	3080000	chr7	3110000	3140000	0.0
chr7	-11460000	3110000	chr7	3540000	3550000	0.0
chr7	-11090000	3100000	chr7	3910000	3940000	0.0
chr7	3610000	3720000	chr7	4470000	4500000	0.07807533736410396
chr7	4920000	5010000	chr7	6130000	6160000	0.3657890581779169
chr7	-8390000	6070000	chr7	6610000	6640000	0.0
chr7	-8020000	6130000	chr7	6980000	7010000	0.0
chr7	-7740000	6090000	chr7	7260000	7290000	0.0
chr7	-4900000	10100000	chr7	10100000	10110000	0.0
chr7	-3200000	11630000	chr7	11800000	11830000	0.0
chr7	-3000000	11670000	chr7	12000000	12030000	0.0
chr7	-2770000	11620000	chr7	12230000	12260000	0.0
chr7	-1450000	13550000	chr7	13550000	13580000	0.0
chr7	2230000	16560000	chr7	17230000	17260000	0.0
chr7	2750000	17620000	chr7	17750000	17780000	0.0
chr7	8600000	23600000	chr7	23600000	23630000	0.0
chr7	11170000	26170000	chr7	26170000	26200000	0.0
chr7	27820000	27900000	chr7	27900000	27930000	0.06792678298293389
chr7	14190000	27990000	chr7	29190000	29220000	0.0
chr7	30410000	30560000	chr7	30580000	30610000	0.0012466654446225075
chr7	16370000	30550000	chr7	31370000	31400000	0.0
chr7	18810000	33620000	chr7	33810000	33840000	0.0
chr7	20550000	34110000	chr7	35550000	35580000	0.0
chr7	40320000	40440000	chr7	40470000	40480000	2.2775210860829727e-05
chr7	25990000	39560000	chr7	40990000	41020000	0.0
chr7	27260000	41970000	chr7	42260000	42290000	0.0
chr7	27370000	42260000	chr7	42370000	42380000	0.0
chr7	27510000	42450000	chr7	42510000	42540000	0.0
chr7	28940000	43280000	chr7	43940000	43970000	0.0
chr7	32420000	47420000	chr7	47420000	47430000	0.0
chr7	32670000	47650000	chr7	47670000	47700000	0.0
chr7	32980000	47980000	chr7	47980000	48010000	0.0
chr7	33130000	47990000	chr7	48130000	48160000	0.0
chr7	35110000	48440000	chr7	50110000	50140000	0.0
chr7	35950000	49760000	chr7	50950000	50980000	0.0
chr7	37930000	51510000	chr7	52930000	52960000	0.0
chr7	38120000	51530000	chr7	53120000	53150000	0.0
chr7	38280000	51600000	chr7	53280000	53310000	0.0
chr7	39930000	53970000	chr7	54930000	54960000	0.0
chr7	40120000	53950000	chr7	55120000	55150000	0.0
chr7	56390000	56500000	chr7	56530000	56560000	0.00021357601527983053
chr7	45800000	60770000	chr7	60800000	60830000	0.0
chr7	45960000	60770000	chr7	60960000	60990000	0.0
chr7	61480000	61530000	chr7	61530000	61560000	0.17210602421101254
chr7	47120000	60800000	chr7	62120000	62150000	0.0
chr7	47310000	60780000	chr7	62310000	62340000	0.0
chr7	47780000	62730000	chr7	62780000	62810000	0.0
chr7	49100000	62750000	chr7	64100000	64130000	0.0
chr7	75660000	75740000	chr7	75890000	75920000	0.24203656586699854
chr7	77000000	77070000	chr7	77070000	77100000	0.07065270376974032
chr7	70470000	85440000	chr7	85470000	85500000	0.0
chr7	71480000	86220000	chr7	86480000	86510000	0.0
chr7	71560000	86560000	chr7	86560000	86570000	0.0
chr7	71860000	86190000	chr7	86860000	86890000	0.0
chr7	89820000	89900000	chr7	90380000	90410000	0.09959470988514946
chr7	90640000	90690000	chr7	90690000	90720000	0.06883241941194514
chr7	93540000	93650000	chr7	93650000	93680000	5.3369631240225276e-05
chr7	95220000	95380000	chr7	95540000	95570000	0.026581660506442305
chr7	96730000	96830000	chr7	96890000	96920000	0.03242233680464663
chr7	97650000	97970000	chr7	97970000	98000000	0.00012324764156478897
chr7	102110000	102160000	chr7	102160000	102190000	0.04116623592800738
chr7	88100000	101160000	chr7	103100000	103130000	0.0
chr7	88780000	102270000	chr7	103780000	103810000	0.0
chr7	90090000	104910000	chr7	105090000	105120000	0.0
chr7	91380000	106380000	chr7	106380000	106390000	0.0
chr7	92810000	106640000	chr7	107810000	107840000	0.0
chr7	93010000	106740000	chr7	108010000	108040000	0.0
chr7	93120000	106650000	chr7	108120000	108150000	0.0
chr7	93530000	106820000	chr7	108530000	108560000	0.0
chr7	93710000	106940000	chr7	108710000	108740000	0.0
chr7	93820000	107370000	chr7	108820000	108850000	0.0
chr7	121950000	122030000	chr7	122060000	122090000	0.22961721956272316
chr7	126360000	126450000	chr7	126450000	126480000	0.09388393088963215
chr7	112360000	126070000	chr7	127360000	127390000	0.0
chr7	112610000	126080000	chr7	127610000	127640000	0.0
chr7	114720000	127830000	chr7	129720000	129750000	2.0468784101270416e-288
chr7	134500000	134580000	chr7	134600000	134630000	0.059300683569619164
chr7	140310000	140400000	chr7	140750000	140780000	0.003835518234511262
chr7	140900000	141010000	chr7	141040000	141070000	5.542557665536412e-05
chr7	127260000	140810000	chr7	142260000	142290000	0.0
chr7	144240000	144340000	chr7	144400000	144430000	0.22422871207343725
chr8	4740000	4770000	chr8	6420000	19770000	0.0
chr8	17190000	17200000	chr8	19030000	32200000	0.0
chr8	19350000	19380000	chr8	19380000	34380000	0.0
chr8	19660000	19690000	chr8	19690000	34690000	0.0
chr8	20710000	20720000	chr8	20720000	35720000	0.0
chr8	21930000	21940000	chr8	23150000	36940000	0.0
chr8	26330000	26360000	chr8	26360000	27150000	9.788875461812559e-31
chr8	33250000	33260000	chr8	33260000	33320000	2.5390453740253682e-05
chr8	34000000	34030000	chr8	35870000	49030000	0.0
chr8	37080000	37110000	chr8	38910000	52110000	0.0
chr8	38940000	38970000	chr8	40700000	53970000	0.0
chr8	42750000	42780000	chr8	42890000	42990000	0.004669662119040512
chr8	47870000	47900000	chr8	47900000	47960000	0.0030161938311863775
chr8	49840000	49870000	chr8	51490000	64870000	0.0
chr8	52760000	52790000	chr8	54420000	67790000	0.0
chr8	53120000	53150000	chr8	55030000	68150000	0.0
chr8	53270000	53300000	chr8	54580000	68300000	0.0
chr8	53440000	53470000	chr8	55080000	68460000	0.0
chr8	56150000	56180000	chr8	57780000	71180000	0.0
chr8	57650000	57660000	chr8	57700000	57800000	0.0005588790473543308
chr8	70590000	70620000	chr8	70650000	70820000	2.8202820442038995e-09
chr8	71990000	72020000	chr8	72100000	72300000	2.0346049463730248e-20
chr8	74670000	74700000	chr8	74780000	75070000	3.954676131705901e-13
chr8	79290000	79320000	chr8	79350000	79450000	0.0002734826824547392
chr8	82160000	82190000	chr8	83740000	97190000	0.0
chr8	82420000	82450000	chr8	84080000	97450000	1.176e-321
chr8	90810000	90840000	chr8	90920000	91110000	0.0005207593392080634
chr8	93020000	93050000	chr8	93710000	93970000	0.003075960770485476
chr8	93450000	93480000	chr8	95050000	108480000	0.0
chr8	94330000	94360000	chr8	94380000	94500000	0.104375791959471
chr8	98690000	98700000	chr8	99550000	113700000	0.0
chr8	101450000	101480000	chr8	101580000	101660000	0.21528091056328053
chr8	104600000	104630000	chr8	104910000	105010000	0.12628600896744438
chr8	104880000	104910000	chr8	105540000	119910000	0.0
chr8	110810000	110840000	chr8	110840000	110920000	2.592097482228428e-19
chr8	117660000	117690000	chr8	117720000	117800000	0.0562603035289393
chr8	119430000	119460000	chr8	119490000	119570000	0.13053720031537006
chr8	127850000	127880000	chr8	129000000	142880000	0.0
chr8	129040000	129070000	chr8	129110000	144070000	0.0
chr8	-11870000	3060000	chr8	3130000	3160000	0.0
chr8	4450000	4500000	chr8	4500000	4530000	8.324694656888651e-05
chr8	-10030000	3140000	chr8	4970000	5000000	0.0
chr8	7020000	7090000	chr8	7090000	7100000	3.4407531402123014e-10
chr8	-7480000	5890000	chr8	7520000	7550000	0.0
chr8	4350000	19350000	chr8	19350000	19380000	0.0
chr8	4660000	19660000	chr8	19660000	19670000	0.0
chr8	5700000	20700000	chr8	20700000	20710000	0.0
chr8	21970000	22050000	chr8	22250000	22280000	0.3280870950325713
chr8	23280000	23340000	chr8	23340000	23380000	0.23596989264635623
chr8	24160000	24220000	chr8	24530000	24540000	0.20958993203323475
chr8	12320000	25980000	chr8	27320000	27350000	0.0
chr8	19010000	32060000	chr8	34010000	34040000	0.0
chr8	35950000	36050000	chr8	36090000	36120000	0.06754587225180668
chr8	42590000	42750000	chr8	42750000	42780000	7.468941714636199e-07
chr8	54920000	55010000	chr8	55030000	55060000	0.005335627938313084
chr8	40140000	55140000	chr8	55140000	55150000	0.0
chr8	41150000	55600000	chr8	56150000	56180000	0.0
chr8	41810000	55570000	chr8	56810000	56840000	0.0
chr8	57520000	57620000	chr8	57780000	57810000	1.2597795807206313e-06
chr8	60130000	60250000	chr8	60290000	60320000	0.17433664793269932
chr8	65850000	66130000	chr8	66420000	66450000	0.14935297521123944
chr8	67180000	67310000	chr8	67310000	67340000	1.8366836787122467e-06
chr8	56420000	69760000	chr8	71420000	71450000	0.0
chr8	71440000	71750000	chr8	71990000	72020000	2.1715963129642704e-22
chr8	74450000	74670000	chr8	74670000	74700000	2.545613370261683e-10
chr8	60700000	74040000	chr8	75700000	75730000	0.0
chr8	70970000	84720000	chr8	85970000	86000000	0.0
chr8	71110000	84860000	chr8	86110000	86140000	0.0
chr8	83690000	97210000	chr8	98690000	98700000	0.0
chr8	101730000	101790000	chr8	101880000	101890000	0.7091284055204563
chr8	103280000	103610000	chr8	103720000	103750000	7.345009370333344e-13
chr8	107260000	107410000	chr8	107540000	107570000	0.004769421512304972
chr8	109920000	110000000	chr8	110070000	110100000	0.19032702009558478
chr8	113080000	113540000	chr8	113580000	113610000	2.9384278720962402e-05
chr8	117600000	117660000	chr8	117870000	117880000	0.45272421771416127
chr8	126120000	126310000	chr8	126370000	126400000	0.07944330681693
chr8	114030000	128470000	chr8	129030000	129060000	0.0
chr8	114290000	129290000	chr8	129290000	129300000	0.0
chr9	6780000	6790000	chr9	6790000	21790000	0.0
chr9	6850000	6860000	chr9	6860000	21860000	0.0
chr9	7330000	7360000	chr9	7550000	7630000	0.1177869790170698
chr9	8400000	8430000	chr9	10100000	23430000	0.0
chr9	8960000	8970000	chr9	9090000	9180000	0.01815961556642888
chr9	9470000	9500000	chr9	10900000	24500000	0.0
chr9	10380000	10410000	chr9	10410000	10570000	3.4404679983274535e-07
chr9	13130000	13160000	chr9	14380000	28160000	0.0
chr9	13900000	13930000	chr9	13980000	14390000	1.9810517546626117e-12
chr9	17370000	17400000	chr9	18750000	32400000	0.0
chr9	17960000	17990000	chr9	18760000	32990000	0.0
chr9	18040000	18050000	chr9	18790000	33050000	0.0
chr9	19210000	19240000	chr9	20870000	34240000	0.0
chr9	19370000	19400000	chr9	20880000	34400000	0.0
chr9	19970000	20000000	chr9	20060000	35000000	0.0
chr9	34280000	34310000	chr9	35700000	49310000	0.0
chr9	35060000	35090000	chr9	35830000	50090000	0.0
chr9	35720000	35750000	chr9	35800000	50750000	0.0
chr9	35920000	35950000	chr9	36430000	50950000	0.0
chr9	36160000	36190000	chr9	37930000	51190000	0.0
chr9	36390000	36400000	chr9	37960000	51400000	0.0
chr9	39220000	39250000	chr9	40730000	54250000	0.0
chr9	40050000	40080000	chr9	41590000	55080000	0.0
chr9	40200000	40230000	chr9	40290000	40410000	0.033690243163170576
chr9	40870000	40900000	chr9	40920000	41080000	0.0006500918991081367
chr9	53710000	53740000	chr9	55620000	68740000	0.0
chr9	57080000	57110000	chr9	57110000	57160000	0.00013218159197728895
chr9	59060000	59090000	chr9	59090000	59370000	4.1444075846137996e-05
chr9	67460000	67490000	chr9	67590000	67670000	0.14077096531456923
chr9	68080000	68110000	chr9	69200000	69310000	0.14211266868737144
