#chr1	x1	x2	chr2	y1	y2	P_val
chr10	123000000	123170000	chr10	123540000	123590000	1.4958586444960574e-08
chr10	123540000	123640000	chr10	123950000	124000000	4.869896296306814e-06
chr10	123950000	124050000	chr10	124370000	124420000	7.686754910668127e-08
chr10	132420000	132560000	chr10	132590000	132660000	1.6301373603940329e-07
chr11	2510000	2560000	chr11	2850000	2950000	0.00011253610875229921
chr11	3830000	3880000	chr11	4010000	4120000	2.2309365878545204e-07
chr11	14280000	14330000	chr11	14360000	14480000	9.637994224428566e-07
chr11	19050000	19100000	chr11	19220000	19360000	0.0006500321694929216
chr11	32950000	32980000	chr11	33030000	33110000	1.739218711611779e-05
chr11	33330000	33380000	chr11	33680000	33790000	0.008075767290050063
chr11	34890000	34940000	chr11	35340000	35440000	0.004136252971508155
chr11	45100000	45130000	chr11	45290000	45370000	0.0005719273251713384
chr11	54340000	54370000	chr11	54370000	54450000	8.132057827662741e-21
chr11	62380000	62430000	chr11	62620000	62750000	0.008121434837131422
chr11	63830000	63860000	chr11	63900000	63980000	0.0003052421137560589
chr11	69900000	69950000	chr11	70140000	70250000	0.0004619041046617722
chr11	73940000	73990000	chr11	74100000	74260000	0.0991341672535318
chr11	86000000	86070000	chr11	86180000	86320000	4.214059163766309e-10
chr11	95140000	95190000	chr11	95680000	95800000	2.231402184980878e-06
chr11	110180000	110230000	chr11	110350000	110460000	3.7556659411122153e-10
chr11	111570000	111620000	chr11	111730000	111870000	1.7962076545311177e-15
chr11	117800000	117850000	chr11	117900000	118070000	1.3167025763867177e-15
chr11	120490000	120540000	chr11	120900000	121000000	0.026838331470567477
chr11	121290000	121340000	chr11	121520000	121650000	6.173851299316961e-12
chr11	124630000	124680000	chr11	124730000	124910000	1.6926613000515161e-15
chr11	124940000	124990000	chr11	125090000	125200000	2.528943174417368e-05
chr11	130410000	130460000	chr11	130810000	130940000	1.4342439955458634e-10
chr11	230000	330000	chr11	340000	370000	0.0015593278095713072
chr11	800000	930000	chr11	1030000	1080000	9.944204862405615e-14
chr11	3750000	3900000	chr11	4050000	4100000	6.538015807709791e-28
chr11	7040000	7150000	chr11	7670000	7720000	0.004774143693374232
chr11	20330000	20430000	chr11	20590000	20620000	3.192532601612699e-05
chr11	27120000	27230000	chr11	27460000	27510000	0.0016110699775144764
chr11	31980000	32100000	chr11	32150000	32200000	2.71554748136207e-09
chr11	33060000	33200000	chr11	33300000	33350000	3.4489382330318164e-09
chr11	33810000	33920000	chr11	33940000	33990000	1.2763357822988674e-16
chr11	46340000	46460000	chr11	46510000	46560000	3.448860374017096e-11
chr11	46820000	46950000	chr11	47130000	47180000	7.832076123124941e-20
chr11	47810000	47980000	chr11	48090000	48140000	2.931232530846275e-05
chr11	54360000	54420000	chr11	54530000	54540000	2.00656436143845e-59
chr11	60050000	60150000	chr11	60220000	60270000	0.06238791838845857
chr11	60300000	60380000	chr11	60610000	60640000	0.0013248188865119216
chr11	61730000	61860000	chr11	62080000	62130000	0.003687663019385843
chr11	63940000	64050000	chr11	64130000	64180000	5.974206753065576e-07
chr11	65330000	65450000	chr11	65480000	65530000	6.056895629237692e-13
chr11	65830000	65940000	chr11	65950000	66000000	2.124731273905457e-12
chr11	66500000	66620000	chr11	66640000	66690000	0.001972907545853065
chr11	66650000	66760000	chr11	66810000	66860000	4.850149633508382e-10
chr11	69030000	69140000	chr11	69630000	69680000	0.0014035079440810273
chr11	73330000	73430000	chr11	73630000	73680000	0.011241335499572241
chr11	75380000	75470000	chr11	75510000	75540000	4.3449891512015943e-11
chr11	78170000	78270000	chr11	78540000	78590000	0.0018378631734861433
chr11	86910000	87020000	chr11	87270000	87320000	4.8159482527952284e-08
chr11	87950000	88090000	chr11	88530000	88580000	1.9529470588017317e-06
chr11	95750000	95870000	chr11	96390000	96460000	0.06586636528740226
chr11	109930000	110030000	chr11	110080000	110110000	8.701286603427963e-17
chr11	110180000	110290000	chr11	110340000	110390000	1.716351889335149e-06
chr11	111240000	111370000	chr11	111400000	111450000	2.63481436364952e-19
chr11	116820000	116930000	chr11	117080000	117130000	6.221426735272855e-08
chr11	117880000	118000000	chr11	118020000	118070000	1.593868305172451e-06
chr11	121240000	121340000	chr11	121570000	121620000	0.007887900457056908
chr11	125550000	125690000	chr11	125850000	125900000	0.00025677683188723917
chr11	125880000	125980000	chr11	126170000	126220000	3.0159585868645854e-07
chr11	129870000	129980000	chr11	130110000	130160000	6.300986971478899e-07
chr11	133060000	133160000	chr11	133790000	133840000	0.007428951214185335
chr12	1090000	1140000	chr12	1530000	1640000	1.1728957261710134e-05
chr12	1610000	1680000	chr12	1750000	1870000	2.0644227513880054e-05
chr12	11550000	11600000	chr12	11700000	11840000	1.4404639284619529e-05
chr12	12340000	12390000	chr12	12590000	12770000	8.989213127142068e-05
chr12	14210000	14280000	chr12	14380000	14520000	0.00040370850853502054
chr12	15580000	15630000	chr12	15790000	15910000	4.093638339866944e-06
chr12	18130000	18160000	chr12	18250000	18340000	0.2663876650169481
chr12	24960000	25010000	chr12	25060000	25180000	7.769130967710666e-11
chr12	27000000	27070000	chr12	27240000	27360000	0.014566677078933572
chr12	31090000	31140000	chr12	31190000	31290000	4.153410647476052e-05
chr12	31640000	31690000	chr12	32250000	32390000	7.39759665503198e-11
chr12	37440000	37450000	chr12	37840000	37900000	0.00024165266409008964
chr12	47700000	47750000	chr12	47770000	47910000	0.00232604085308778
chr12	49340000	49390000	chr12	49460000	49570000	2.893497245392727e-09
chr12	50490000	50540000	chr12	50590000	50700000	8.667062701156034e-08
chr12	51400000	51450000	chr12	51480000	51590000	0.0019444550006448096
chr12	56480000	56530000	chr12	56550000	56650000	1.1274140726931475e-07
chr12	56730000	56780000	chr12	56980000	57080000	0.000760828632651484
chr12	63820000	63850000	chr12	64210000	64290000	1.1309816955040469e-11
chr12	68310000	68380000	chr12	68590000	68730000	4.92784287183661e-06
chr12	69870000	69920000	chr12	70520000	70620000	0.018253715691234747
chr12	82510000	82560000	chr12	82610000	82720000	0.0016356412234611
chr12	82660000	82690000	chr12	83340000	83420000	0.13955364027736755
chr12	84860000	84890000	chr12	84990000	85080000	4.698226004940075e-09
chr12	89000000	89050000	chr12	89450000	89560000	1.0802182567207156e-06
chr12	94100000	94150000	chr12	94470000	94580000	0.0005842905223869665
chr12	96560000	96610000	chr12	96920000	97030000	0.08841835109211109
chr12	106360000	106410000	chr12	106850000	106950000	0.004883723459828823
chr12	110080000	110130000	chr12	110240000	110340000	0.004915532462214724
chr12	113040000	113070000	chr12	113090000	113210000	1.848641129939623e-12
chr12	117850000	117900000	chr12	118030000	118190000	0.009094647279733756
chr12	121690000	121740000	chr12	121740000	121840000	1.0440350523593777e-10
chr12	122030000	122080000	chr12	122100000	122230000	2.957165538318987e-05
chr12	122630000	122660000	chr12	122710000	122790000	6.128760008729494e-09
chr12	124010000	124060000	chr12	124270000	124380000	1.5129994822204875e-06
chr12	132390000	132440000	chr12	132480000	132630000	2.932219377303208e-15
chr12	380000	500000	chr12	520000	570000	2.913930797492192e-11
chr12	1600000	1680000	chr12	1770000	1800000	5.750665046515439e-14
chr12	3260000	3360000	chr12	3770000	3820000	0.0027082332193058846
chr12	3980000	4190000	chr12	4250000	4300000	3.8065697386924e-12
chr12	6890000	7030000	chr12	7080000	7130000	1.22360513646734e-06
chr12	8030000	8130000	chr12	8220000	8250000	2.480540956393567e-07
chr12	8850000	8950000	chr12	9020000	9070000	0.0027175345719056086
chr12	11700000	11780000	chr12	11810000	11840000	0.010928361740756896
chr12	15180000	15310000	chr12	15500000	15550000	0.00609863092347781
chr12	22020000	22130000	chr12	22420000	22470000	1.878984157472371e-06
chr12	25140000	25270000	chr12	25370000	25420000	6.001717485323114e-12
chr12	27310000	27450000	chr12	27640000	27730000	0.020172913965346765
chr12	32680000	32800000	chr12	34000000	34050000	1.5515322268974486e-05
chr12	38290000	38370000	chr12	39080000	39110000	0.0008876690290178515
chr12	43920000	44040000	chr12	44900000	44950000	0.0012287847393127275
chr12	47880000	48030000	chr12	48150000	48200000	3.3995204739579295e-09
chr12	53930000	54080000	chr12	54180000	54230000	5.600474189333282e-40
chr12	54190000	54270000	chr12	54360000	54390000	2.108125082856723e-07
chr12	56170000	56320000	chr12	56440000	56490000	2.3267143326611443e-05
chr12	56710000	56820000	chr12	56970000	57020000	7.837844040688091e-07
chr12	57740000	57830000	chr12	57900000	57930000	9.376060348617353e-07
chr12	64530000	64630000	chr12	64660000	64710000	3.3287199535648644e-07
chr12	65510000	65650000	chr12	66070000	66120000	2.6722792368241427e-10
chr12	69330000	69450000	chr12	69540000	69590000	0.00042996950964095253
chr12	71570000	71690000	chr12	71720000	71770000	9.971588136802762e-05
chr12	75470000	75580000	chr12	76010000	76060000	1.7852111641895382e-05
chr12	81250000	81320000	chr12	81980000	81990000	0.1279273930454397
chr12	92340000	92510000	chr12	92540000	92590000	4.180813217733762e-18
chr12	92940000	93070000	chr12	93370000	93420000	4.004630106692034e-15
chr12	93430000	93560000	chr12	94080000	94130000	4.1570972119396795e-07
chr12	96010000	96110000	chr12	96180000	96230000	0.0060802639941147036
chr12	102840000	102940000	chr12	103540000	103590000	0.12643622772716653
chr12	107630000	107790000	chr12	107860000	107910000	7.481552360741834e-14
chr12	112110000	112230000	chr12	112370000	112420000	0.084353075389998
chr12	118080000	118210000	chr12	118350000	118400000	2.4975961091756895e-12
chr12	120310000	120370000	chr12	120420000	120430000	2.52848159798787e-10
chr12	122810000	122910000	chr12	122920000	122970000	2.879526372811516e-17
chr13	27350000	27420000	chr13	27760000	27900000	7.986369887192066e-06
chr13	42950000	43000000	chr13	43050000	43150000	0.0020706989164923483
chr13	44460000	44510000	chr13	44890000	44990000	0.06177653389497701
chr13	49650000	49700000	chr13	49790000	49890000	0.01958184175111639
chr13	84070000	84080000	chr13	84380000	84450000	0.03313644746628116
chr13	95180000	95230000	chr13	95310000	95430000	0.003561180974173608
chr13	21220000	21340000	chr13	21450000	21500000	0.0019050245682339603
chr13	23400000	23520000	chr13	23860000	23910000	0.0001662980858956173
chr13	23970000	24080000	chr13	24200000	24250000	5.747331940986336e-05
chr13	44970000	45070000	chr13	45280000	45330000	4.106750894404685e-05
chr13	48240000	48350000	chr13	48560000	48610000	0.011771897425180011
chr13	62920000	64350000	chr13	64350000	64450000	0.38384776826307265
chr13	77540000	77650000	chr13	77720000	77770000	0.056225146003668784
chr13	79370000	79470000	chr13	79520000	79570000	0.02734466219232832
chr13	95130000	95240000	chr13	95370000	95420000	7.898691878346569e-08
chr13	98380000	98480000	chr13	98640000	98690000	0.0054220381588647
chr13	111050000	111150000	chr13	111200000	111250000	0.011476185214811965
chr14	22380000	22410000	chr14	22440000	22620000	6.541448871295648e-64
chr14	27580000	27670000	chr14	27670000	27920000	0.002932721742919145
chr14	32060000	32110000	chr14	32170000	32290000	2.954333590853179e-10
chr14	33810000	33860000	chr14	34190000	34300000	0.0755387353575705
chr14	49840000	49890000	chr14	50030000	50160000	1.7958481614009537e-18
chr14	54540000	54590000	chr14	54700000	54840000	2.658807566049116e-06
chr14	61440000	61490000	chr14	61750000	61900000	1.7974776663765843e-08
chr14	62140000	62190000	chr14	63250000	63350000	0.0025181748163258296
chr14	67410000	67460000	chr14	67520000	67630000	1.2893699155880356e-08
chr14	67920000	67970000	chr14	68170000	68290000	1.2778860458802387e-05
chr14	69580000	69630000	chr14	69660000	69780000	7.489464512171259e-23
chr14	70600000	70650000	chr14	70690000	70830000	0.00016147620333308602
chr14	72490000	72540000	chr14	72870000	72990000	4.559823250185852e-09
chr14	73480000	73530000	chr14	73570000	73710000	5.616325687057611e-06
chr14	73710000	73760000	chr14	73780000	73930000	2.1364503472509588e-13
chr14	74090000	74140000	chr14	74190000	74320000	4.941094507413531e-06
chr14	75110000	75160000	chr14	75260000	75360000	4.1944902833720657e-05
chr14	76700000	76730000	chr14	76770000	76850000	0.016189518880361655
chr14	76850000	76900000	chr14	77060000	77160000	9.683268186020611e-05
chr14	90880000	90930000	chr14	91120000	91220000	6.761814067504204e-08
chr14	91300000	91370000	chr14	91380000	91500000	5.21155372858882e-06
chr14	93410000	93420000	chr14	93880000	93940000	0.02771430283494589
chr14	105360000	105370000	chr14	105990000	106060000	0.0037703161451304373
chr14	24160000	24390000	chr14	24390000	24460000	1.9035927807650918e-12
chr14	24670000	24790000	chr14	25120000	25170000	0.003194309336085482
chr14	35060000	35200000	chr14	35390000	35440000	2.5365570497030048e-05
chr14	43290000	43350000	chr14	44210000	44220000	0.0053820449240036565
chr14	49800000	49910000	chr14	50080000	50130000	3.4509914661901732e-09
chr14	68160000	68300000	chr14	68790000	68840000	2.517936874040241e-08
chr14	68830000	68930000	chr14	69080000	69130000	0.00010653298672742275
chr14	69200000	69310000	chr14	69440000	69490000	2.2726612049413667e-06
chr14	73150000	73250000	chr14	73460000	73510000	0.2189800392662959
chr14	75080000	75190000	chr14	75270000	75320000	1.931926427765e-16
chr14	76860000	76980000	chr14	77030000	77080000	6.583335764740129e-23
chr14	81190000	81310000	chr14	81430000	81480000	6.765217492320787e-10
chr14	96530000	96630000	chr14	96720000	96770000	0.0034252613581409437
chr14	100340000	100450000	chr14	100630000	100680000	0.0002664983221475229
chr14	102010000	102150000	chr14	102280000	102330000	0.029233296157299415
chr15	17010000	17020000	chr15	17040000	17100000	6.148633154943669e-38
chr15	31190000	31240000	chr15	31300000	31510000	7.986229444520078e-05
chr15	32070000	32080000	chr15	32160000	32230000	4.823279423645789e-07
chr15	40020000	40070000	chr15	40110000	40260000	1.109410959596208e-11
chr15	51960000	52010000	chr15	52080000	52190000	9.473543046652705e-06
chr15	55200000	55250000	chr15	55250000	55350000	1.2620303113314615e-06
chr15	55620000	55670000	chr15	55780000	55890000	0.0006265355616309945
chr15	63450000	63480000	chr15	63540000	63620000	0.00030043519611385713
chr15	66580000	66630000	chr15	66790000	66910000	2.7392768241909454e-05
chr15	67830000	67880000	chr15	68100000	68270000	8.260940310818042e-17
chr15	74340000	74390000	chr15	74520000	74670000	4.412592193211076e-11
chr15	74610000	74660000	chr15	74740000	74880000	1.4154576631940508e-11
chr15	75010000	75060000	chr15	75180000	75280000	1.5147264762085934e-05
chr15	77080000	77150000	chr15	77480000	77600000	5.0104294622295304e-05
chr15	78100000	78130000	chr15	78190000	78280000	1.560466188347164e-17
chr15	78610000	78640000	chr15	78690000	78770000	0.0004031894266947156
chr15	81260000	81310000	chr15	81330000	81440000	3.433584789495293e-07
chr15	89040000	89070000	chr15	89140000	89220000	0.0017995570476009378
chr15	89330000	89380000	chr15	89420000	89520000	0.012600235418436136
chr15	91030000	91080000	chr15	91190000	91310000	2.8965628643464285e-09
chr15	92780000	92830000	chr15	92880000	93050000	8.981559619887236e-24
chr15	95250000	95300000	chr15	95780000	95890000	0.0647614302707176
chr15	99250000	99300000	chr15	99670000	99810000	1.1400113235963189e-11
chr15	30430000	30510000	chr15	30540000	30550000	2.6639334145130915e-61
chr15	34030000	34110000	chr15	34200000	34230000	1.2155491561617812e-06
chr15	34520000	34620000	chr15	34910000	34960000	0.0872970043231409
chr15	36820000	36930000	chr15	37080000	37130000	4.078220645157971e-06
chr15	38400000	38570000	chr15	38670000	38720000	1.6701210827671472e-42
chr15	45370000	45490000	chr15	45590000	45640000	6.252518558395387e-11
chr15	50650000	50750000	chr15	50860000	50910000	0.00220235656445256
chr15	51600000	51700000	chr15	51750000	51800000	1.2033798434447877e-07
chr15	60470000	60600000	chr15	60900000	60950000	0.00015422691680520807
chr15	63570000	63770000	chr15	64050000	64100000	1.4474143024090042e-11
chr15	65610000	65770000	chr15	65810000	65860000	4.1575978257277354e-07
chr15	71720000	71870000	chr15	72130000	72180000	2.6412932885994104e-09
chr15	89860000	90020000	chr15	90040000	90090000	4.698848611694601e-06
chr15	90610000	90720000	chr15	90860000	90910000	0.04353461063101357
chr15	94140000	94240000	chr15	94280000	94330000	1.4624884692921612e-05
chr15	96290000	96420000	chr15	97210000	97260000	0.00032017223162663153
chr15	98270000	98350000	chr15	98400000	98430000	7.843797515816298e-06
chr15	98820000	98940000	chr15	99040000	99090000	0.0017158585980173926
chr15	100870000	101130000	chr15	101240000	101290000	8.877955777676657e-25
chr15	99760000	99940000	chr15	101740000	101770000	4.8766870465537337e-29
chr16	10930000	10980000	chr16	11300000	11410000	0.0036879253442404208
chr16	11940000	11970000	chr16	12030000	12110000	8.314332831046613e-06
chr16	13900000	13950000	chr16	14230000	14350000	0.00104090455487785
chr16	14910000	14920000	chr16	14970000	15030000	5.251913644594477e-17
chr16	15230000	15280000	chr16	16450000	16570000	1.2382925078279672e-11
chr16	15770000	15780000	chr16	16370000	16510000	1.631786285852364e-56
chr16	19880000	19930000	chr16	20300000	20420000	7.911374565843138e-05
chr16	21790000	21840000	chr16	21890000	22110000	4.2370764022811786e-29
chr16	23150000	23200000	chr16	23380000	23490000	2.5688815996744046e-06
chr16	23790000	23840000	chr16	23960000	24080000	3.550453454029762e-11
chr16	30420000	30450000	chr16	30500000	30640000	1.1763600001714347e-14
chr16	46670000	46700000	chr16	46780000	46860000	8.382804325175776e-09
chr16	50650000	50700000	chr16	50730000	50830000	4.421555683814229e-06
chr16	53030000	53080000	chr16	53140000	53300000	1.9168623521138874e-10
chr16	57280000	57330000	chr16	57370000	57480000	0.00018125823497275084
chr16	58320000	58350000	chr16	58450000	58530000	0.00010703265385128811
chr16	58490000	58540000	chr16	58600000	58760000	1.1963427859546917e-05
chr16	66940000	66990000	chr16	67140000	67250000	2.401728328236513e-05
chr16	68240000	68290000	chr16	68290000	68400000	5.244855241887889e-20
chr16	77200000	77250000	chr16	77560000	77660000	0.0500022814825487
chr16	77660000	77710000	chr16	77940000	78040000	0.004442942176605808
chr16	81350000	81400000	chr16	81680000	81780000	7.402420633949106e-05
chr16	85090000	85140000	chr16	85260000	85370000	0.0590748236597203
chr16	85790000	85840000	chr16	85970000	86080000	2.159473278032806e-05
chr16	86530000	86580000	chr16	87260000	87380000	0.015373795499220872
chr16	87760000	87810000	chr16	87830000	87960000	4.786355770590495e-12
chr16	88430000	88480000	chr16	88490000	88590000	7.81883714676495e-11
chr16	20000	120000	chr16	350000	380000	1.455326555380895e-05
chr16	530000	610000	chr16	790000	820000	0.15014518581030944
chr16	1970000	2070000	chr16	2100000	2150000	1.088769039419731e-09
chr16	3690000	3820000	chr16	3840000	3890000	0.0013212677021282547
chr16	10470000	10570000	chr16	10700000	10750000	0.004058726267039577
chr16	23730000	23860000	chr16	24000000	24050000	8.896050209490396e-08
chr16	27120000	27240000	chr16	27430000	27480000	1.6315220985331343e-11
chr16	28670000	28770000	chr16	30020000	30030000	0.00013893718294037785
chr16	30620000	30770000	chr16	30900000	30950000	0.002314467514412876
chr16	30920000	31020000	chr16	31420000	31470000	0.0033082935878425493
chr16	31050000	31140000	chr16	31690000	31720000	0.04682775404825435
chr16	30930000	31520000	chr16	31860000	31890000	2.4332699398724496e-11
chr16	33660000	33740000	chr16	33920000	33930000	3.428699475120921e-14
chr16	48140000	48270000	chr16	48600000	48650000	0.0001359256892696927
chr16	56490000	56600000	chr16	56690000	56720000	5.294003546100241e-05
chr16	59880000	62000000	chr16	62000000	62110000	0.8184597062847131
chr16	66920000	67030000	chr16	67150000	67200000	1.4325365675977103e-08
chr16	67460000	67590000	chr16	67630000	67680000	7.499673437243928e-29
chr16	75160000	75290000	chr16	75370000	75420000	3.0449036926320785e-25
chr16	75380000	75500000	chr16	75740000	75790000	0.006622775313593464
chr16	81300000	81410000	chr16	81700000	81750000	0.004315130815987701
chr16	84090000	84220000	chr16	84470000	84520000	0.006793906261941723
chr16	85380000	85480000	chr16	85590000	85640000	4.826615033773595e-05
chr16	88630000	88770000	chr16	89170000	89260000	0.5185511145810051
chr16	89970000	90120000	chr16	90170000	90240000	0.1328015146143392
chr19	200000	210000	chr19	210000	290000	3.0454379655276585e-18
chr19	1270000	1320000	chr19	1330000	1450000	1.0225411237678405e-23
chr19	2460000	2490000	chr19	2550000	2650000	9.993309770870451e-26
chr19	2940000	2990000	chr19	3050000	3220000	7.321581487365684e-21
chr19	3310000	3360000	chr19	3390000	3520000	3.010842702200993e-21
chr19	3990000	4020000	chr19	4040000	4140000	0.0015913108822002621
chr19	6500000	6550000	chr19	6580000	6690000	0.006025074022405321
chr19	9910000	9960000	chr19	10130000	10320000	1.5259943095203695e-05
chr19	14190000	14240000	chr19	14280000	14380000	0.00012266262600279496
chr19	16200000	16250000	chr19	16370000	16470000	7.717681784747534e-07
chr19	17050000	17100000	chr19	17150000	17330000	9.051375597820541e-24
chr19	35330000	35380000	chr19	35410000	35520000	1.8042185144801906e-15
chr19	37870000	37920000	chr19	38050000	38380000	2.013592027108138e-34
chr19	38230000	38260000	chr19	38290000	38380000	7.398890001862903e-09
chr19	38940000	38990000	chr19	39030000	39170000	4.602347621557067e-11
chr19	41440000	41450000	chr19	41530000	41610000	1.1771229854430034e-34
chr19	47420000	47450000	chr19	47680000	47760000	3.143746194050496e-08
chr19	50350000	50400000	chr19	50410000	50520000	1.7963094200767016e-13
chr19	56060000	56110000	chr19	56130000	56260000	2.220407215570973e-09
chr19	730000	940000	chr19	970000	1020000	3.563903954313525e-28
chr19	2360000	2490000	chr19	2600000	2650000	6.97864451706404e-10
chr19	6590000	6730000	chr19	6850000	6880000	1.9051716382692769e-06
chr19	7620000	7730000	chr19	7770000	7820000	8.693403597688574e-10
chr19	7910000	8210000	chr19	8220000	8270000	3.8645408568990747e-14
chr19	10220000	10330000	chr19	10360000	10410000	5.854765277555462e-16
chr19	13130000	13230000	chr19	13250000	13280000	7.944398829203997e-07
chr19	14530000	14640000	chr19	14660000	14710000	1.70609424980849e-20
chr19	15100000	15220000	chr19	15530000	15580000	0.0007673083372812085
chr19	16000000	16120000	chr19	16160000	16210000	4.376759227720563e-20
chr19	19280000	19390000	chr19	19480000	19530000	0.0013136005844548596
chr19	29670000	29790000	chr19	30630000	30680000	0.00029974040383069284
chr19	33160000	33290000	chr19	33370000	33420000	9.444485074528858e-06
chr19	35250000	35400000	chr19	35460000	35510000	8.145356628004818e-13
chr19	40600000	40720000	chr19	40790000	40840000	5.64639031694414e-07
chr19	46680000	46800000	chr19	46810000	46860000	3.441998868276338e-14
chr19	48400000	48550000	chr19	48560000	48630000	6.544510025247946e-06
chr19	48740000	48880000	chr19	48950000	49000000	7.664047579985778e-07
chr19	50740000	50840000	chr19	50890000	50940000	4.223759753669496e-06
chr19	50900000	50980000	chr19	51070000	51100000	0.00011388157623791473
chr20	330000	380000	chr20	450000	550000	0.00012067707437745738
chr20	790000	840000	chr20	910000	1020000	1.811982142741259e-07
chr20	2340000	2370000	chr20	2410000	2490000	2.5350198018582766e-05
chr20	4600000	4630000	chr20	4680000	4770000	1.109170568230013e-08
chr20	5520000	5570000	chr20	5760000	5860000	2.3929338796203966e-08
chr20	9600000	9650000	chr20	9900000	10010000	0.03242495377156364
chr20	13970000	14040000	chr20	14040000	17220000	1.4232296410738209e-06
chr20	22320000	22370000	chr20	22620000	22730000	0.06083209121508807
chr20	31810000	31860000	chr20	31960000	32120000	0.0012947506921717855
chr20	32870000	32940000	chr20	33020000	33150000	0.0848205613186756
chr20	35960000	36010000	chr20	36130000	36260000	9.28317968288639e-08
chr20	37250000	37300000	chr20	37340000	37450000	6.336673784125592e-10
chr20	38050000	38100000	chr20	38140000	38250000	7.970917990434558e-08
chr20	40950000	41000000	chr20	41030000	41190000	1.277379989591907e-22
chr20	47400000	47430000	chr20	47470000	47610000	0.005044289556593028
chr20	49580000	49630000	chr20	49840000	49940000	0.0001856198111152076
chr20	50160000	50210000	chr20	50420000	50530000	2.4577384338110263e-10
chr20	50450000	50520000	chr20	50520000	50640000	1.562048188774875e-09
chr20	50790000	50820000	chr20	50900000	50980000	8.627475654633737e-07
chr20	50950000	51000000	chr20	51300000	51410000	0.02688696500491052
chr20	51220000	51230000	chr20	52920000	52980000	0.152491338300913
chr20	51360000	51410000	chr20	51530000	51660000	1.3847826023415168e-12
chr20	53410000	53420000	chr20	53860000	53960000	0.07391943292892263
chr20	53550000	53600000	chr20	53890000	54030000	4.8945362204820317e-14
chr20	58860000	58910000	chr20	58970000	59110000	8.428247634438828e-20
chr20	770000	860000	chr20	940000	970000	2.0218097020553253e-06
chr20	1430000	1530000	chr20	1740000	1790000	0.004042685029849326
chr20	1920000	2040000	chr20	2150000	2200000	4.830087832364972e-05
chr20	2820000	2940000	chr20	2950000	3020000	0.031387177553955585
chr20	5500000	5640000	chr20	5750000	5800000	3.977901390284749e-38
chr20	8010000	8110000	chr20	8700000	8750000	0.0334438473490398
chr20	9370000	9470000	chr20	9590000	9640000	0.00298106559114086
chr20	10520000	10670000	chr20	11520000	11570000	0.05826256498043353
chr20	25220000	25320000	chr20	25370000	25420000	0.0011654497126645427
chr20	33390000	33510000	chr20	33640000	33690000	2.4655832336788467e-06
chr20	36120000	36230000	chr20	36420000	36470000	0.0009149953749170733
chr20	37150000	37280000	chr20	37510000	37560000	2.0761452397877926e-09
chr20	41090000	41220000	chr20	41310000	41360000	2.5555996353817767e-10
chr20	43490000	43720000	chr20	44060000	44130000	0.004560550617149554
chr20	44630000	44760000	chr20	44850000	44900000	5.062702162048497e-05
chr20	45290000	45380000	chr20	45420000	45450000	7.522873552085566e-13
chr20	45300000	45500000	chr20	45750000	45800000	3.450946872652757e-07
chr20	46480000	46580000	chr20	46650000	46700000	0.0017398284233299643
chr20	47160000	47310000	chr20	47610000	47660000	2.3806304948340135e-12
chr20	47630000	47730000	chr20	48590000	48640000	2.7959726051559194e-05
chr20	48630000	48740000	chr20	48880000	48930000	1.17407461243085e-09
chr20	54060000	54140000	chr20	54180000	54210000	1.333398453484693e-05
chr20	57450000	57610000	chr20	58170000	58240000	0.00237754525099759
chr20	59020000	59120000	chr20	59200000	59250000	0.007197003893245857
chr21	33900000	33950000	chr21	34130000	34260000	0.09857663020067155
chr21	36110000	36160000	chr21	36310000	36430000	0.0008192564950731237
chr21	42130000	42180000	chr21	42230000	42360000	1.906733011146158e-07
chr21	25360000	25490000	chr21	25550000	25600000	2.231710117930467e-07
chr21	31070000	31200000	chr21	31570000	31620000	0.021062724850923562
chr21	38120000	38220000	chr21	38330000	38380000	5.5464666801400415e-09
chr22	12430000	12440000	chr22	12580000	12640000	1.2512026170156953e-11
chr22	15360000	15370000	chr22	15480000	15550000	8.024169293018243e-19
chr22	16770000	16780000	chr22	16870000	16940000	1.3263806779216454e-14
chr22	17160000	17210000	chr22	17440000	17550000	6.704947664274966e-05
chr22	19720000	19750000	chr22	19880000	19960000	4.397791383381376e-12
chr22	19950000	19980000	chr22	20090000	20170000	0.000209600431230113
chr22	20120000	20170000	chr22	20270000	20370000	2.917848731352319e-06
chr22	27880000	27910000	chr22	27930000	28030000	0.0028721607712832195
chr22	30080000	30130000	chr22	30210000	30330000	6.235140789276047e-08
chr22	30260000	30310000	chr22	30350000	30450000	3.036800783219834e-07
chr22	33280000	33330000	chr22	33510000	33610000	0.1253514137092932
chr22	35310000	35380000	chr22	35520000	35680000	2.907820010145918e-10
chr22	40910000	40960000	chr22	41100000	41270000	0.001741117521283456
chr22	41680000	41730000	chr22	41830000	41960000	0.011096584193974284
chr22	45250000	45300000	chr22	45380000	45490000	1.0797515916690527e-05
chr22	45620000	45670000	chr22	45800000	45910000	1.4781646451517833e-05
chr22	45970000	46060000	chr22	46060000	46200000	5.981493324196727e-06
chr22	17110000	17220000	chr22	17480000	17530000	0.01063487543250487
chr22	20540000	20650000	chr22	20660000	20710000	1.0003867421104907e-10
chr22	22870000	22980000	chr22	23120000	23150000	3.5335126149849937e-07
chr22	24250000	24400000	chr22	24500000	24570000	9.549932583535216e-07
chr22	26350000	26570000	chr22	26630000	26680000	8.726464529300195e-22
