#chr1	x1	x2	chr2	y1	y2	P_val
chr7	12920000	12990000	chr7	12990000	13840000	0.021911147614024497
chr7	22080000	22130000	chr7	22450000	22560000	3.1916986433886784e-10
chr7	22520000	22570000	chr7	22710000	22810000	6.172259338062738e-06
chr7	23540000	23590000	chr7	23660000	23990000	5.186656352301891e-15
chr7	24780000	24830000	chr7	25040000	25140000	2.2193038858593266e-05
chr7	35700000	35750000	chr7	35780000	35880000	0.0011476625155985157
chr7	38080000	38130000	chr7	38200000	38370000	0.00028794511543593225
chr7	44560000	44610000	chr7	44740000	44970000	2.2500668077848578e-17
chr7	56520000	56530000	chr7	57730000	57790000	0.0008101648900961535
chr7	57500000	57510000	chr7	57570000	57640000	4.6950544694471634e-08
chr7	62660000	62670000	chr7	62700000	62820000	3.4229680593095125e-20
chr7	73580000	73630000	chr7	73660000	73770000	9.94434254017651e-06
chr7	74040000	74110000	chr7	74130000	74250000	0.00048493580145962206
chr7	76150000	76200000	chr7	76230000	76340000	8.08185465348322e-05
chr7	76450000	76460000	chr7	76860000	76930000	3.3173663879341456e-06
chr7	76770000	76780000	chr7	76920000	76980000	0.09113296311669751
chr7	81470000	81520000	chr7	81950000	82090000	9.750595398335334e-12
chr7	85880000	85930000	chr7	86430000	86530000	0.005801138629474891
chr7	86900000	86950000	chr7	87130000	87280000	2.0349693685249943e-05
chr7	89600000	89710000	chr7	89710000	90520000	0.8222889722841685
chr7	90130000	90180000	chr7	90210000	90480000	3.8821868087836495e-08
chr7	98400000	98450000	chr7	98790000	98900000	2.468247685605722e-08
chr7	100870000	100920000	chr7	101050000	101150000	0.00036879174521539686
chr7	103280000	103330000	chr7	103340000	103450000	0.00010230994184014808
chr7	108160000	108210000	chr7	108420000	108520000	0.00046555268762259416
chr7	111730000	111780000	chr7	112460000	112560000	0.01974726741053572
chr7	120780000	120830000	chr7	120890000	120990000	0.0017829905112354838
chr7	134970000	135020000	chr7	135110000	135210000	0.00014257367203099905
chr7	137880000	137950000	chr7	137950000	138070000	0.05388580422282838
chr7	150760000	150810000	chr7	150950000	151060000	0.0017024776351486398
chr7	155580000	155630000	chr7	155720000	155820000	1.7589153822966352e-07
chr7	155780000	155830000	chr7	156770000	156880000	0.009650491875153534
chr7	156950000	157000000	chr7	157150000	157280000	0.03345991607622838
chr7	5460000	5560000	chr7	5670000	5720000	0.006546647911787335
chr7	7590000	7710000	chr7	8180000	8230000	0.001868882332456136
chr7	20120000	20230000	chr7	20290000	20340000	2.645974043750324e-13
chr7	22050000	22150000	chr7	22460000	22510000	2.0734465465902867e-08
chr7	23500000	23620000	chr7	23670000	23720000	3.1823272643250105e-18
chr7	24720000	24880000	chr7	25050000	25120000	3.7526622777862625e-11
chr7	28300000	28410000	chr7	28830000	28880000	0.0014063277845290942
chr7	35600000	35720000	chr7	35880000	35930000	1.1488770003558371e-08
chr7	36400000	36500000	chr7	37170000	37220000	0.009765514077243638
chr7	37190000	37280000	chr7	37340000	37370000	2.72798847704361e-10
chr7	37560000	37680000	chr7	37810000	37860000	0.0064234650393150405
chr7	38360000	38440000	chr7	38640000	38670000	0.0006065169796074505
chr7	39540000	39640000	chr7	39720000	39770000	1.5871111732846574e-11
chr7	47910000	48030000	chr7	48080000	48130000	4.6899697489661064e-14
chr7	55410000	55520000	chr7	55560000	55610000	0.021316945350021543
chr7	60930000	61060000	chr7	61730000	61760000	1.3764474374313182e-11
chr7	70790000	70890000	chr7	71710000	71760000	0.0015183990961775782
chr7	74360000	74770000	chr7	74860000	74890000	2.6731037252465553e-18
chr7	76450000	76560000	chr7	76580000	76630000	0.011315688947003709
chr7	90100000	90200000	chr7	90400000	90450000	0.008869606079219506
chr7	92780000	92900000	chr7	93030000	93080000	1.4489629273703588e-08
chr7	95460000	95580000	chr7	95660000	95710000	2.784038576760483e-10
chr7	99410000	99550000	chr7	99550000	99620000	0.6674579332494766
chr7	100860000	100970000	chr7	101030000	101080000	9.497265362909565e-10
chr7	101480000	101610000	chr7	102240000	102290000	0.00029018768215877924
chr7	102700000	102810000	chr7	103040000	103090000	3.17389227296297e-05
chr7	104640000	104810000	chr7	104810000	104920000	0.006514384854621727
chr7	116870000	117030000	chr7	117100000	117150000	1.7142630450399728e-22
chr7	121270000	121430000	chr7	121520000	121570000	7.836007283536118e-12
chr7	123610000	123710000	chr7	123850000	123900000	4.7060522959859194e-05
chr7	129280000	129400000	chr7	129450000	129500000	0.0001829813142671952
chr7	130850000	130990000	chr7	131010000	131060000	1.1956514263080489e-08
chr7	139560000	139670000	chr7	139980000	140030000	5.823009925906947e-07
chr7	142620000	142720000	chr7	142770000	142820000	0.0002972208998556685
chr7	142940000	143050000	chr7	143190000	143240000	0.007708868186457045
chr7	150250000	150390000	chr7	150400000	150450000	8.178933378070063e-18
chr8	6390000	6440000	chr8	6720000	6850000	1.98338328760873e-06
chr8	11740000	11770000	chr8	11900000	11980000	8.146954153164945e-05
chr8	12850000	12880000	chr8	12990000	13070000	3.704636357950564e-05
chr8	16750000	16800000	chr8	17110000	17220000	0.021505077541177798
chr8	17690000	17740000	chr8	17850000	17950000	1.3921218367191455e-05
chr8	21890000	21940000	chr8	22080000	22190000	0.024143786845182483
chr8	22410000	22460000	chr8	22500000	22620000	3.9512073924520866e-17
chr8	23450000	23500000	chr8	23640000	23760000	1.1636939487528802e-07
chr8	27310000	27360000	chr8	27370000	27490000	1.1821000500383505e-33
chr8	28330000	28380000	chr8	28390000	28490000	0.03102762424216332
chr8	28600000	28650000	chr8	28730000	28840000	0.0004864299498738625
chr8	29310000	29360000	chr8	29990000	30100000	0.01358933238168014
chr8	30160000	30230000	chr8	30540000	30660000	0.0026431157291634767
chr8	41690000	41720000	chr8	41790000	41870000	1.0468332194325903e-05
chr8	42130000	42180000	chr8	42300000	42430000	1.0833393595773442e-07
chr8	42670000	42700000	chr8	42780000	42860000	3.118031816122952e-05
chr8	64750000	64760000	chr8	64850000	64920000	0.07457754164463222
chr8	66420000	66470000	chr8	66610000	66710000	0.021580248682024326
chr8	69630000	69680000	chr8	69860000	70150000	4.975807291884141e-13
chr8	70120000	70170000	chr8	70510000	70610000	0.000564885501829019
chr8	71800000	71850000	chr8	71950000	72210000	1.1588700392926281e-12
chr8	80060000	80110000	chr8	80150000	80260000	5.903187519041966e-09
chr8	81230000	81280000	chr8	81580000	81680000	0.09528213399382851
chr8	85440000	85470000	chr8	85940000	86030000	0.003700550218255435
chr8	89980000	90010000	chr8	90580000	90670000	0.015913537396659506
chr8	100120000	100170000	chr8	100490000	100610000	3.3704506980499705e-06
chr8	101300000	101350000	chr8	102170000	102270000	0.011366139788000381
chr8	102650000	102680000	chr8	102750000	102830000	1.2375385677105978e-10
chr8	104490000	104540000	chr8	104660000	104790000	9.256691138219603e-06
chr8	108870000	108920000	chr8	109290000	109390000	5.5825215163788115e-05
chr8	109720000	109750000	chr8	110000000	110090000	0.00048687718955737954
chr8	125100000	125150000	chr8	125610000	125720000	0.004483089728091964
chr8	140810000	140860000	chr8	141120000	141230000	0.013751171412566779
chr8	143360000	143410000	chr8	143480000	143590000	0.36970633252608515
chr8	6560000	6660000	chr8	6750000	6800000	0.011882445562886815
chr8	8210000	8310000	chr8	8630000	8680000	2.7035948230150305e-05
chr8	8690000	8790000	chr8	8970000	9020000	0.01034314790806334
chr8	10520000	10620000	chr8	10800000	10850000	4.089046347247419e-06
chr8	11400000	11500000	chr8	11530000	11580000	0.015697243002857846
chr8	11530000	11610000	chr8	11730000	11760000	5.3061754470723946e-08
chr8	11880000	12060000	chr8	12280000	12370000	1.0725655033666604e-36
chr8	12680000	12760000	chr8	12810000	12840000	0.0017204551212258458
chr8	17540000	17640000	chr8	17670000	17720000	0.10165441811223531
chr8	22340000	22440000	chr8	22560000	22610000	0.0004868855233999976
chr8	22640000	22720000	chr8	22740000	22770000	4.4532300026932095e-10
chr8	23430000	23530000	chr8	23660000	23710000	0.002255066377241992
chr8	38080000	38240000	chr8	38370000	38420000	6.548993401792368e-07
chr8	38370000	38510000	chr8	38690000	38740000	1.2875394594534299e-13
chr8	39970000	40070000	chr8	40170000	40220000	4.41217633820309e-05
chr8	41920000	42040000	chr8	42130000	42180000	0.001933544748542633
chr8	42370000	42480000	chr8	42650000	42700000	1.9398875576109823e-08
chr8	57950000	58050000	chr8	58370000	58420000	0.0004319863147488442
chr8	60780000	60920000	chr8	60980000	61050000	0.06751458157839327
chr8	65710000	65830000	chr8	66010000	66060000	3.2691337480478313e-06
chr8	66000000	66110000	chr8	66400000	66450000	0.00011762206331509784
chr8	66410000	66490000	chr8	66590000	66620000	4.7624454423474265e-06
chr8	68010000	69800000	chr8	69800000	69910000	0.86530603671553
chr8	79980000	80100000	chr8	80220000	80270000	5.796746487670388e-06
chr8	80940000	81050000	chr8	81210000	81260000	3.3410461241212412e-06
chr8	86060000	86170000	chr8	86320000	86370000	7.922806082539847e-06
chr8	89670000	89780000	chr8	89960000	90010000	1.4357407246757418e-05
chr8	94550000	94650000	chr8	94680000	94730000	0.0027802486704269764
chr8	102530000	102670000	chr8	102790000	102840000	0.0005752327175407604
chr8	112710000	112810000	chr8	113420000	113470000	0.020597549679777113
chr8	115090000	115320000	chr8	115320000	115430000	0.03127099492537643
chr8	123740000	123840000	chr8	124420000	124470000	0.0010370135118930996
chr8	127140000	127240000	chr8	127280000	127330000	1.2320440850498694e-09
chr8	140400000	140510000	chr8	140610000	140660000	5.026044207846981e-06
chr8	143900000	144030000	chr8	144070000	144120000	5.6987251355631555e-11
chr9	4360000	4410000	chr9	4550000	4690000	0.00037068281440017533
chr9	5870000	5900000	chr9	6000000	6080000	0.000548701385950771
chr9	6560000	6610000	chr9	6680000	6790000	3.301597768814131e-05
chr9	21300000	21350000	chr9	21380000	21500000	1.3562216720816725e-06
chr9	27320000	27370000	chr9	27490000	27600000	9.194611848068595e-09
chr9	32360000	32390000	chr9	32540000	32620000	1.6435464019860746e-09
chr9	33060000	33110000	chr9	33180000	33290000	1.2431655146142296e-08
chr9	34890000	34920000	chr9	35050000	35130000	0.050368096247023576
chr9	36980000	37030000	chr9	37270000	37430000	1.612625863944916e-09
chr9	43010000	43020000	chr9	43050000	43170000	1.0212118190348094e-16
chr9	64460000	64470000	chr9	64760000	64820000	1.0439987867885516e-27
chr9	72020000	72070000	chr9	72200000	72320000	5.6238838514793974e-08
chr9	74750000	74800000	chr9	74980000	75120000	5.3788597152664415e-12
chr9	76790000	76840000	chr9	76940000	77040000	0.07804319461317687
chr9	83310000	83360000	chr9	83520000	83620000	0.0021360719124837464
chr9	83900000	83970000	chr9	84240000	84360000	0.007012665972998217
chr9	89560000	89610000	chr9	90150000	90250000	0.2988292871573961
chr9	92110000	92160000	chr9	92200000	92350000	2.476997664057761e-05
chr9	109870000	109920000	chr9	110070000	110200000	1.1913016163821584e-10
chr9	123520000	123570000	chr9	123970000	124070000	0.04295590175473971
chr9	124100000	124150000	chr9	124250000	124370000	1.2025933480889377e-07
chr9	126920000	126970000	chr9	127160000	127260000	5.5472939792299395e-05
chr9	127930000	127980000	chr9	128000000	128160000	6.460129878621019e-21
chr9	128630000	128720000	chr9	128720000	129410000	0.58531946730084
chr9	131730000	131780000	chr9	132190000	132320000	2.47183650586282e-10
chr9	136470000	136520000	chr9	136590000	136700000	2.1564708192954563e-07
chr9	136760000	136810000	chr9	136990000	137110000	6.264648136109502e-08
chr9	137280000	137350000	chr9	137360000	137490000	1.1765372257976417e-09
chr9	6010000	6110000	chr9	6290000	6340000	0.004917595281952815
chr9	27280000	27380000	chr9	27520000	27570000	0.00011411873285826251
chr9	28980000	30260000	chr9	30260000	30360000	0.23225760069258475
chr9	32340000	32440000	chr9	32550000	32600000	1.6094948719303176e-07
chr9	35730000	35820000	chr9	35870000	35900000	0.007068157600435613
chr9	36370000	36490000	chr9	36530000	36580000	2.52045365836931e-11
chr9	68490000	68590000	chr9	69000000	69050000	0.08548165712059776
chr9	88550000	88630000	chr9	88980000	89010000	0.012545625770686217
chr9	97360000	97510000	chr9	97580000	97630000	2.2705164296122036e-20
chr9	97660000	97740000	chr9	97890000	97920000	0.0030102010505721885
chr9	105100000	105220000	chr9	105390000	105440000	1.868023795721287e-06
chr9	111720000	111830000	chr9	112050000	112100000	3.422363350004169e-05
chr9	112040000	112160000	chr9	112330000	112380000	3.39983917840965e-14
chr9	114630000	114760000	chr9	114990000	115040000	4.1390300495590424e-11
chr9	121640000	121740000	chr9	121970000	122020000	0.1830044284479472
chr9	122060000	122170000	chr9	122330000	122380000	8.259408744576434e-05
chr9	122320000	122520000	chr9	122780000	122830000	1.6730361442616197e-07
chr9	126540000	126740000	chr9	126740000	126810000	4.866695131334186e-12
chr9	126870000	126970000	chr9	127180000	127230000	0.00011284011277543715
chr9	129080000	129200000	chr9	129590000	129640000	2.195979085759153e-22
chr9	130670000	130780000	chr9	130840000	130890000	2.9066885182492595e-06
chr9	131490000	131650000	chr9	131720000	131770000	2.2590068477608813e-11
chr9	133720000	133820000	chr9	133980000	134030000	4.2195701318623934e-05
chr9	134300000	134400000	chr9	134410000	134460000	0.03977116707876762
chr9	136460000	136570000	chr9	136600000	136650000	5.836482618934299e-08
chr9	137050000	137150000	chr9	137220000	137250000	2.520026761434507e-14
chr10	1230000	1240000	chr10	2550000	2610000	0.08491200757649107
chr10	2930000	2940000	chr10	2970000	3050000	0.005564336459205256
chr10	5420000	5470000	chr10	5580000	5690000	0.00036442890386186933
chr10	6400000	6450000	chr10	6610000	6750000	1.8196215860388901e-09
chr10	6900000	6950000	chr10	7380000	7480000	0.0684568234234202
chr10	11490000	11540000	chr10	11680000	11800000	1.4393767634663263e-17
chr10	17020000	17030000	chr10	17200000	17260000	0.00018296059655492996
chr10	17590000	17640000	chr10	17680000	17790000	1.3423660131947068e-13
chr10	21480000	21530000	chr10	21930000	22030000	0.030064008337107442
chr10	21980000	22030000	chr10	22230000	22330000	0.031086397814850578
chr10	23960000	24010000	chr10	24490000	24590000	0.060491281519865624
chr10	26310000	26360000	chr10	26530000	26630000	1.52230172774507e-05
chr10	30370000	30420000	chr10	30510000	30630000	4.956152116380604e-22
chr10	31830000	31880000	chr10	31950000	32080000	1.4571587869933837e-07
chr10	46150000	46160000	chr10	46390000	46460000	6.965631085797826e-13
chr10	49570000	49620000	chr10	50180000	50300000	0.00853892448181356
chr10	58930000	58980000	chr10	59160000	59290000	8.209283082965814e-15
chr10	62580000	62630000	chr10	62790000	62900000	3.446046828601312e-07
chr10	68990000	69060000	chr10	69060000	69170000	2.347135246654078e-09
chr10	69220000	69250000	chr10	69360000	69440000	2.2309257546756704e-09
chr10	70890000	70940000	chr10	71190000	71320000	8.413049035407747e-05
chr10	71290000	71340000	chr10	71550000	71650000	0.013242141616927739
chr10	73500000	73550000	chr10	73600000	73730000	5.080413452864612e-05
chr10	73880000	73910000	chr10	74050000	74140000	7.32114485396137e-11
chr10	74230000	74280000	chr10	75030000	75130000	0.0005410129462972138
chr10	86670000	86720000	chr10	86880000	86990000	1.014729087824668e-06
chr10	89240000	89290000	chr10	89360000	89460000	1.3535341619061107e-06
chr10	90860000	90930000	chr10	91230000	91350000	0.006595574153866221
chr10	92060000	92110000	chr10	92260000	92380000	1.5554101233366075e-05
chr10	93360000	93390000	chr10	93460000	93540000	7.056357560024288e-10
chr10	94600000	94650000	chr10	95190000	95290000	0.007143640960852166
chr10	97050000	97100000	chr10	97170000	97270000	0.00028859116523504504
chr10	99820000	99870000	chr10	100030000	100140000	0.005991144530911632
chr10	101580000	101610000	chr10	101740000	101820000	9.946189952788241e-05
chr10	101800000	101850000	chr10	102010000	102120000	5.5719182482319866e-08
chr10	103680000	103730000	chr10	103830000	103940000	0.008247099995123814
chr10	110290000	110340000	chr10	110510000	110630000	7.736010774761098e-28
chr10	119180000	119230000	chr10	119390000	119490000	0.0047734287547008085
chr10	124510000	124560000	chr10	124750000	124880000	0.00016125288491153483
chr10	131870000	131920000	chr10	131960000	132080000	7.06592295885806e-17
chr10	8970000	9070000	chr10	9460000	9470000	0.00012005814270884483
chr10	11440000	11550000	chr10	11720000	11770000	3.876599620470096e-09
chr10	13590000	13720000	chr10	13750000	13800000	9.590075515055943e-19
chr10	14490000	14600000	chr10	14800000	14850000	1.2048241502141836e-05
chr10	16800000	16910000	chr10	17220000	17270000	0.00016077953227576432
chr10	26650000	26770000	chr10	26850000	26900000	5.21221155876708e-35
chr10	27150000	27270000	chr10	27330000	27380000	0.0009267129580523949
chr10	28210000	28310000	chr10	28360000	28410000	0.00038509735684417323
chr10	32160000	32300000	chr10	32330000	32380000	1.263926499215831e-12
chr10	32750000	32860000	chr10	32980000	33030000	1.1081689216532966e-05
chr10	35050000	35170000	chr10	35170000	35240000	6.003259216231701e-10
chr10	43240000	43400000	chr10	43430000	43500000	4.536352284043269e-09
chr10	46470000	46590000	chr10	47940000	47990000	1.3353043628134804e-06
chr10	48500000	48600000	chr10	48620000	48670000	0.001098384192699839
chr10	67630000	67730000	chr10	67750000	67800000	0.009006923832844646
chr10	68960000	69060000	chr10	69070000	69120000	3.391115992871455e-10
chr10	69480000	69560000	chr10	69620000	69650000	1.5714290594792315e-09
chr10	70160000	70280000	chr10	70340000	70390000	2.6015269839011194e-10
chr10	72020000	72140000	chr10	72320000	72370000	1.6458713015135745e-05
chr10	84220000	84420000	chr10	84510000	84560000	0.0257791264662427
chr10	88880000	89020000	chr10	89200000	89250000	0.014923907341596605
chr10	94260000	94360000	chr10	94420000	94470000	0.0010093347100431848
chr10	95170000	95310000	chr10	95330000	95380000	6.201014846694826e-11
chr10	95350000	95430000	chr10	95580000	95610000	0.0001031948587612146
chr10	95630000	95750000	chr10	95830000	95880000	3.777539188683849e-12
chr10	97020000	97120000	chr10	97190000	97240000	4.920468807476425e-06
chr10	101820000	101930000	chr10	101970000	102020000	2.0546457442728214e-13
chr10	103030000	103110000	chr10	103230000	103260000	0.07050917130358925
chr10	103330000	103450000	chr10	103460000	103510000	0.0004692107538183955
chr10	103670000	103770000	chr10	103840000	103890000	7.837284676435522e-08
chr10	112090000	112190000	chr10	112290000	112340000	0.022481083057529723
chr10	116730000	116830000	chr10	117150000	117200000	0.002682780659220418
chr10	122240000	122360000	chr10	122410000	122460000	5.222468757769447e-07
chr10	122990000	123140000	chr10	123540000	123590000	0.0002090008222638178
chr10	123540000	123640000	chr10	123950000	124000000	6.206532969436631e-09
chr10	123950000	124060000	chr10	124370000	124420000	7.043739339479578e-15
chr10	128000000	128100000	chr10	128120000	128170000	0.0021175752190950156
chr10	132390000	132550000	chr10	132600000	132670000	4.1952715606266685e-06
chr11	10380000	10430000	chr11	10670000	10780000	2.372287797813696e-05
chr11	14280000	14330000	chr11	14350000	14500000	2.855296884412034e-10
chr11	16770000	16860000	chr11	16970000	17120000	0.1119362944332992
chr11	20110000	20160000	chr11	20310000	20410000	0.0013637454175238007
chr11	33150000	33180000	chr11	33290000	33370000	0.00015608260098432433
chr11	33330000	33380000	chr11	33670000	33790000	0.0001214743442926811
chr11	33840000	33890000	chr11	33910000	34020000	7.093509526933909e-20
chr11	35600000	35650000	chr11	35780000	35880000	0.002700438425705303
chr11	57310000	57360000	chr11	57630000	57730000	0.06892223007136442
chr11	59800000	59850000	chr11	60190000	60300000	0.0024741467198391228
chr11	60330000	60380000	chr11	60430000	60530000	2.5204539916622235e-07
chr11	63830000	63860000	chr11	63900000	63980000	1.3613884938489593e-05
chr11	65860000	65890000	chr11	65950000	66030000	5.532817059585502e-09
chr11	69080000	69130000	chr11	69600000	69700000	0.0002398362254410326
chr11	69900000	69950000	chr11	70140000	70240000	0.07186503397987498
chr11	73940000	73990000	chr11	74110000	74220000	0.03468504640931456
chr11	86000000	86070000	chr11	86160000	86320000	1.046564939480301e-18
chr11	92920000	92970000	chr11	93160000	93280000	0.0006906982261852371
chr11	94150000	94200000	chr11	94390000	94500000	0.0895367104926148
chr11	95120000	95190000	chr11	95680000	95800000	4.341593460047286e-05
chr11	100540000	100610000	chr11	100850000	100990000	0.06097412707906372
chr11	103660000	103710000	chr11	104100000	104200000	0.4528187138055407
chr11	107530000	107580000	chr11	107720000	107820000	0.05050362944833523
chr11	110180000	110230000	chr11	110350000	110470000	7.638184504173854e-12
chr11	111570000	111620000	chr11	111740000	111870000	7.072977116472979e-10
chr11	113280000	113330000	chr11	113500000	113600000	0.11313020080746763
chr11	117800000	117850000	chr11	117900000	118050000	1.08252359567798e-08
chr11	118360000	118390000	chr11	118490000	118580000	0.01627291705909652
chr11	120490000	120540000	chr11	120900000	121000000	0.0003616762904834616
chr11	121290000	121340000	chr11	121420000	121640000	6.21717638159621e-16
chr11	124390000	124440000	chr11	124540000	124650000	4.499689258720512e-05
chr11	124630000	124680000	chr11	124730000	124890000	2.317134451478693e-19
chr11	124940000	124990000	chr11	125080000	125190000	8.10458658281244e-08
chr11	125880000	125930000	chr11	126190000	126330000	0.0016624347360935533
chr11	129100000	129130000	chr11	129280000	129360000	0.0009562692942983889
chr11	130200000	130230000	chr11	130340000	130450000	2.576273155371734e-07
chr11	130410000	130460000	chr11	130800000	130940000	1.5646145914075558e-21
chr11	180000	300000	chr11	350000	380000	4.565309339655802e-12
chr11	150000	230000	chr11	500000	530000	0.014037943106101828
chr11	800000	920000	chr11	1030000	1080000	2.058333057738726e-13
chr11	2230000	2350000	chr11	2400000	2450000	2.0973563048584307e-08
chr11	3750000	3900000	chr11	4050000	4100000	8.497343769926333e-39
chr11	5140000	5240000	chr11	5350000	5400000	0.004914356890207921
chr11	9580000	9690000	chr11	10290000	10320000	0.020093340113864593
chr11	11960000	12090000	chr11	12240000	12310000	0.0005074510374735199
chr11	16880000	16990000	chr11	17040000	17090000	0.0026156275087724974
chr11	20350000	20430000	chr11	20590000	20620000	0.0033788240818703992
chr11	31980000	32090000	chr11	32150000	32200000	8.436735027296455e-08
chr11	33790000	33910000	chr11	33950000	34000000	1.1938299552766754e-17
chr11	36250000	36350000	chr11	36470000	36520000	1.5765371676172373e-06
chr11	46330000	46450000	chr11	46510000	46560000	5.0653119173825e-14
chr11	46820000	46940000	chr11	47140000	47190000	5.6824994260486295e-06
chr11	47860000	47990000	chr11	48080000	48130000	4.5569769021105475e-07
chr11	54840000	55620000	chr11	55620000	55720000	0.00047981971528061884
chr11	57750000	57860000	chr11	58490000	58540000	0.0008750835080377966
chr11	59490000	59580000	chr11	59660000	59690000	3.2054337874399895e-10
chr11	60070000	60170000	chr11	60220000	60270000	0.0022383487474699525
chr11	60290000	60400000	chr11	60450000	60500000	3.603065688913123e-15
chr11	61810000	61960000	chr11	62060000	62130000	1.4477168970286629e-06
chr11	62350000	62450000	chr11	62530000	62580000	0.0014669372689791057
chr11	63940000	64050000	chr11	64130000	64180000	3.3623990998134294e-09
chr11	65320000	65440000	chr11	65490000	65540000	8.44572845282615e-23
chr11	65810000	65930000	chr11	65960000	66010000	1.5104104972089082e-16
chr11	66660000	66750000	chr11	66810000	66840000	1.8241157217597478e-11
chr11	67320000	67460000	chr11	67460000	67530000	0.00030692844766047394
chr11	69000000	69130000	chr11	69630000	69680000	0.00011332435670813624
chr11	72800000	72900000	chr11	73150000	73200000	0.0047628185344289285
chr11	74390000	74490000	chr11	74540000	74590000	0.0165563998558846
chr11	75390000	75470000	chr11	75510000	75540000	1.9326680834136832e-11
chr11	76150000	76240000	chr11	76300000	76330000	3.964113173927072e-06
chr11	78320000	78470000	chr11	78540000	78590000	0.0003000345255411761
chr11	85920000	86020000	chr11	86260000	86310000	1.5690659036301498e-05
chr11	86890000	87030000	chr11	87270000	87320000	1.2382847228557514e-14
chr11	87960000	88090000	chr11	88530000	88580000	1.2587249668139839e-05
chr11	102260000	102380000	chr11	102580000	102630000	1.5903191770939584e-06
chr11	108080000	108190000	chr11	108630000	108680000	0.007357036912955557
chr11	109920000	110030000	chr11	110080000	110110000	2.3954744597389366e-20
chr11	111240000	111370000	chr11	111400000	111450000	3.1877226701691733e-22
chr11	116820000	116930000	chr11	117080000	117130000	1.0542334515452612e-08
chr11	117780000	118000000	chr11	118020000	118070000	1.358853773825008e-15
chr11	119600000	119700000	chr11	120090000	120140000	0.10069728282501782
chr11	120150000	120250000	chr11	120290000	120340000	0.001309051117781187
chr11	122570000	122670000	chr11	122750000	122800000	5.851670875832474e-05
chr11	123080000	123160000	chr11	123220000	123250000	1.8961286581954786e-06
chr11	125520000	125720000	chr11	125850000	125900000	5.887542653168665e-15
chr11	125870000	125970000	chr11	126170000	126220000	9.57869433873657e-06
chr11	129860000	129970000	chr11	130110000	130160000	0.0007710474347892978
chr11	133050000	133150000	chr11	133800000	133850000	0.00024713174745168886
chr12	1090000	1140000	chr12	1520000	1650000	8.619234132159031e-12
chr12	1610000	1680000	chr12	1930000	2070000	0.0006431896387164003
chr12	3280000	3330000	chr12	3760000	3870000	4.870126683793036e-10
chr12	11550000	11600000	chr12	11660000	11820000	4.190587542940477e-12
chr12	12340000	12390000	chr12	12640000	12770000	1.1337580697479196e-17
chr12	14220000	14270000	chr12	14400000	14510000	3.252194629737895e-07
chr12	15570000	15620000	chr12	15800000	15920000	2.9567590790209515e-12
chr12	20920000	20970000	chr12	21120000	21220000	0.032497076148035625
chr12	24960000	25010000	chr12	25060000	25170000	3.1069773400261488e-06
chr12	26080000	26130000	chr12	26480000	26620000	0.015081613603104825
chr12	27010000	27060000	chr12	27250000	27350000	0.00021143025352620616
chr12	27720000	27750000	chr12	27910000	27990000	0.00032567390149779304
chr12	29050000	29100000	chr12	29290000	29390000	0.006576443225026399
chr12	29510000	29560000	chr12	30770000	30870000	0.0834928263657052
chr12	30820000	30870000	chr12	31210000	31320000	0.01660140432448927
chr12	31640000	31690000	chr12	32250000	32390000	3.31677801000174e-15
chr12	40110000	40180000	chr12	40240000	40370000	1.3076201107945492e-05
chr12	45530000	45580000	chr12	45820000	45930000	0.4115049695162525
chr12	47700000	47750000	chr12	47800000	47900000	0.007232072502579012
chr12	49340000	49390000	chr12	49460000	49580000	1.1035335348852757e-12
chr12	50480000	50530000	chr12	50600000	50710000	2.0078546832672712e-10
chr12	56730000	56780000	chr12	56990000	57090000	0.00024499220104895193
chr12	63810000	63860000	chr12	64200000	64320000	1.2780062209045393e-06
chr12	68300000	68390000	chr12	68580000	68750000	0.00033960303082137964
chr12	69140000	69190000	chr12	69200000	69310000	5.744336462641651e-05
chr12	76600000	76650000	chr12	76940000	77040000	0.06705311576292113
chr12	82520000	82550000	chr12	82600000	82680000	0.0007432641953070488
chr12	84860000	84890000	chr12	84990000	85090000	6.184392121642518e-11
chr12	89000000	89050000	chr12	89450000	89580000	9.797489933213763e-08
chr12	91350000	91400000	chr12	92600000	92700000	0.045111713212182956
chr12	94100000	94150000	chr12	94480000	94600000	7.805035561707417e-05
chr12	95100000	95150000	chr12	95210000	95320000	0.05094772260363794
chr12	96030000	96080000	chr12	96170000	96280000	5.125868202613648e-05
chr12	101380000	101430000	chr12	101750000	101850000	0.000602969905129192
chr12	101910000	101960000	chr12	102730000	102830000	0.001240246765007428
chr12	106360000	106410000	chr12	106850000	106970000	0.00013844203915255063
chr12	113040000	113070000	chr12	113080000	113210000	1.3070950975313983e-10
chr12	117850000	117900000	chr12	118030000	118240000	1.6637143055885017e-09
chr12	121680000	121730000	chr12	121740000	121850000	3.2665368088405405e-16
chr12	122040000	122070000	chr12	122090000	122170000	4.116079652015478e-09
chr12	122630000	122660000	chr12	122710000	122800000	2.171987547685708e-11
chr12	124010000	124060000	chr12	124280000	124390000	9.547184581994062e-05
chr12	132390000	132440000	chr12	132490000	132640000	4.8613202572843785e-15
chr12	370000	500000	chr12	510000	560000	8.373354971075267e-14
chr12	1600000	1680000	chr12	1770000	1800000	2.329369906955023e-17
chr12	3030000	3140000	chr12	3250000	3300000	0.06823322836903241
