#chr1	x1	x2	chr2	y1	y2	P_val
chr4	80340000	80390000	chr4	80980000	81110000	1.9192374263989194e-14
chr4	81460000	81510000	chr4	81600000	81710000	0.0034840623047334455
chr4	82420000	82470000	chr4	82760000	82940000	1.4011913732067174e-18
chr4	82890000	82920000	chr4	82970000	83050000	9.806632961969511e-14
chr4	83060000	83110000	chr4	83200000	83310000	1.1270858250815824e-24
chr4	86480000	86530000	chr4	86690000	86940000	2.0663574373860885e-15
chr4	86900000	86950000	chr4	87010000	87270000	4.4587651234186475e-65
chr4	88370000	88380000	chr4	88450000	88510000	1.9487613830740204e-10
chr4	88510000	88560000	chr4	89020000	89150000	0.00030906285622021824
chr4	88790000	88840000	chr4	88990000	89110000	1.5701249905374107e-06
chr4	99530000	99580000	chr4	99780000	99970000	2.5736952030320705e-22
chr4	107990000	108040000	chr4	108560000	108660000	5.342084129352332e-07
chr4	109400000	109450000	chr4	109770000	109900000	8.762648428199547e-11
chr4	109980000	110030000	chr4	110260000	110580000	4.740433474701925e-21
chr4	111620000	111670000	chr4	111860000	112100000	1.5531128178316904e-12
chr4	112300000	112350000	chr4	112500000	112610000	2.2127601287099314e-05
chr4	112600000	112650000	chr4	112730000	112830000	2.2570279235327697e-05
chr4	113520000	113570000	chr4	113730000	113840000	0.00022177100943373632
chr4	114370000	114420000	chr4	114640000	114750000	1.0247277477025246e-17
chr4	121440000	121490000	chr4	121650000	121760000	0.002310010503996435
chr4	123370000	123420000	chr4	123580000	123690000	0.004996271969819526
chr4	127590000	127620000	chr4	127700000	127780000	1.3701579124305765e-10
chr4	128550000	128600000	chr4	128760000	128860000	0.0005079221092423051
chr4	140340000	140390000	chr4	140570000	140670000	0.0010588378213255906
chr4	143160000	143210000	chr4	143490000	143590000	0.0015567959632617554
chr4	145210000	145260000	chr4	145520000	145650000	3.4627038776188185e-23
chr4	149970000	150020000	chr4	150170000	150280000	1.6006988220077894e-13
chr4	152830000	152880000	chr4	153050000	153170000	1.548601555748271e-11
chr4	153310000	153360000	chr4	153580000	153700000	2.756830908648214e-16
chr4	158230000	158280000	chr4	158580000	158680000	0.00019120397654903104
chr4	164750000	164800000	chr4	164930000	165140000	6.5415555996215235e-22
chr4	165100000	165150000	chr4	165410000	165520000	2.705975754266376e-07
chr4	165530000	165560000	chr4	166050000	166130000	1.5480461038649988e-06
chr4	170560000	170610000	chr4	170820000	170920000	0.004315162922262692
chr4	172990000	173040000	chr4	173210000	173500000	1.5261157323263602e-74
chr4	174340000	174390000	chr4	174610000	174770000	6.30639285942759e-16
chr4	174860000	174910000	chr4	174980000	175100000	4.032646628830447e-07
chr4	175920000	175970000	chr4	176290000	176390000	0.001961262544927186
chr4	176340000	176390000	chr4	177010000	177120000	0.003382991299855845
chr4	183440000	183490000	chr4	183670000	183770000	0.08945016699131843
chr4	184240000	184290000	chr4	184520000	184740000	3.7301150771572134e-10
chr4	670000	780000	chr4	980000	1010000	7.516871957798672e-05
chr4	1670000	1720000	chr4	1720000	1820000	2.682611059210932e-11
chr4	3290000	3390000	chr4	3400000	3450000	7.838457854943514e-13
chr4	4440000	4590000	chr4	4840000	4890000	2.977335847606183e-07
chr4	6310000	6390000	chr4	6530000	6560000	0.00021940851612159965
chr4	6690000	6810000	chr4	6840000	6890000	8.992897461705238e-26
chr4	7720000	7840000	chr4	7970000	8020000	2.749084916798476e-12
chr4	8120000	8250000	chr4	8400000	8450000	5.454079277359258e-07
chr4	9700000	9830000	chr4	9990000	10040000	2.836607759369635e-18
chr4	10070000	10180000	chr4	10510000	10560000	0.013962200193607237
chr4	11720000	11820000	chr4	12600000	12650000	0.0013101354011208776
chr4	12670000	12890000	chr4	13520000	13590000	3.8508759170679335e-11
chr4	15950000	16070000	chr4	16240000	16290000	1.6123706000067713e-07
chr4	17520000	17650000	chr4	17790000	17820000	1.4493358415870454e-19
chr4	17800000	17880000	chr4	18000000	18030000	0.0005890402629540089
chr4	17450000	17720000	chr4	18570000	18620000	2.0355668673681656e-06
chr4	20360000	20460000	chr4	20670000	20720000	0.0045508042994413965
chr4	25110000	25220000	chr4	25340000	25390000	3.612852060561047e-05
chr4	25970000	26090000	chr4	26360000	26430000	5.234498609902669e-05
chr4	26400000	26800000	chr4	26990000	27040000	9.28707009993892e-30
chr4	36190000	36270000	chr4	36310000	36340000	8.133937080824576e-06
chr4	36310000	36470000	chr4	37360000	37410000	1.0409806438638193e-21
chr4	38040000	38220000	chr4	38300000	38330000	4.8832285444771414e-08
chr4	38720000	38810000	chr4	38850000	38880000	9.084048840704878e-39
chr4	38850000	38960000	chr4	39110000	39160000	9.937936692925989e-11
chr4	39430000	39510000	chr4	39960000	39990000	4.554011150634108e-05
chr4	40070000	40250000	chr4	40290000	40340000	4.135374684163951e-50
chr4	40910000	41050000	chr4	41180000	41230000	6.386899753869936e-32
chr4	41210000	41330000	chr4	41860000	41930000	1.887662762474232e-05
chr4	42220000	42380000	chr4	42490000	42560000	1.4204739949668227e-08
chr4	46880000	46980000	chr4	47000000	47050000	0.003898201071680077
chr4	47940000	48050000	chr4	48060000	48110000	6.631152064977145e-18
chr4	48110000	48230000	chr4	48240000	48290000	1.2717064047702568e-30
chr4	49050000	49180000	chr4	49600000	49670000	3.2997884186000083e-06
chr4	51780000	51950000	chr4	52000000	52050000	2.693122333983319e-16
chr4	53620000	53970000	chr4	54200000	54250000	3.1110913262391033e-16
chr4	55320000	55480000	chr4	55530000	55580000	2.8700069419209155e-14
chr4	59630000	59690000	chr4	60430000	60440000	0.0697161567888956
chr4	68590000	68700000	chr4	69150000	69200000	3.328633986269003e-06
chr4	69640000	69760000	chr4	69850000	69900000	3.516594140541226e-05
chr4	70260000	70360000	chr4	70470000	70520000	0.00011495813087560677
chr4	70650000	70730000	chr4	70820000	70850000	0.13895388591562022
chr4	70590000	70720000	chr4	70990000	71040000	1.158674961082466e-05
chr4	71150000	71290000	chr4	71680000	71730000	8.364569362678195e-06
chr4	73020000	73140000	chr4	73230000	73280000	1.685236450811943e-16
chr4	73500000	73610000	chr4	73620000	73670000	1.1954874553123414e-17
chr4	73510000	73730000	chr4	74120000	74170000	6.409993884364032e-18
chr4	74140000	74230000	chr4	74300000	74330000	1.5269650725123742e-12
chr4	74320000	74400000	chr4	74520000	74550000	3.2259021179815325e-05
chr4	74840000	74920000	chr4	75270000	75300000	0.000976933217460314
chr4	75530000	75610000	chr4	75820000	75850000	0.0030463017843300987
chr4	76400000	76500000	chr4	76730000	76780000	0.07763131408538804
chr4	76990000	77100000	chr4	77180000	77230000	0.0004157727421457277
chr4	77320000	77460000	chr4	77590000	77640000	1.039293722166683e-17
chr4	78560000	78670000	chr4	78830000	78880000	2.0037862737513046e-15
chr4	81020000	81120000	chr4	81330000	81380000	3.7409213773648374e-05
chr4	81400000	81500000	chr4	81810000	81860000	1.234700518478945e-06
chr4	82990000	83130000	chr4	83250000	83300000	4.077383527766425e-52
chr4	85740000	85840000	chr4	85940000	85990000	0.36483065417198246
chr4	87080000	87190000	chr4	87200000	87250000	8.193152015139891e-11
chr4	87320000	87400000	chr4	87450000	87480000	2.60183256559485e-20
chr4	87990000	88080000	chr4	88190000	88220000	7.431532576978847e-15
chr4	89860000	90010000	chr4	90270000	90320000	1.690643722741965e-09
chr4	91100000	91180000	chr4	91490000	91520000	0.12900269524940133
chr4	94360000	94480000	chr4	94570000	94620000	3.070306614550782e-35
chr4	98840000	99000000	chr4	99030000	99100000	0.001434232268074893
chr4	102400000	102510000	chr4	102590000	102640000	1.3448516130553005e-19
chr4	102590000	102910000	chr4	102980000	103050000	3.1584008984025287e-15
chr4	104820000	104970000	chr4	105450000	105500000	2.829402541015863e-08
chr4	107710000	107820000	chr4	107880000	107930000	2.4330037000039666e-11
chr4	107990000	108100000	chr4	108150000	108200000	1.6860316465996302e-14
chr4	109990000	110110000	chr4	110180000	110230000	9.811088242665209e-15
chr4	109950000	110070000	chr4	110490000	110540000	5.953962657383635e-17
chr4	112260000	112400000	chr4	112490000	112540000	2.0766055193026265e-15
chr4	112580000	112840000	chr4	112920000	112970000	1.5531046201756694e-09
chr4	114340000	114440000	chr4	114650000	114700000	5.510348924776769e-12
chr4	116100000	117860000	chr4	117860000	117940000	0.29097622893267494
chr4	118700000	118780000	chr4	118870000	118900000	3.9694558867174337e-05
chr4	118950000	119060000	chr4	119260000	119310000	3.729440214735553e-07
chr4	121870000	121950000	chr4	121990000	122020000	1.0520866206147346e-05
chr4	122570000	122630000	chr4	122710000	122720000	5.063163836801861e-14
chr4	122700000	122830000	chr4	122890000	122940000	7.111222178145788e-39
chr4	128770000	128910000	chr4	129070000	129120000	0.0011106804229123774
chr4	129320000	129420000	chr4	129610000	129660000	9.923353358544862e-05
chr4	138150000	138240000	chr4	138390000	138420000	3.42081622339925e-05
chr4	140570000	140710000	chr4	140820000	140870000	1.3980728046716077e-11
chr4	140830000	140930000	chr4	141100000	141150000	0.0033737437598466012
chr4	145070000	145230000	chr4	145600000	145650000	1.3050132053745023e-14
chr4	146190000	146290000	chr4	146300000	146350000	4.7565577718446943e-05
chr4	146200000	146380000	chr4	146890000	146940000	5.207362208086677e-08
chr4	147600000	147780000	chr4	147840000	147890000	4.492802451578082e-44
chr4	152440000	152570000	chr4	152620000	152670000	1.6950732771900941e-13
chr4	152390000	152480000	chr4	152730000	152740000	6.761392980003928e-06
chr4	153260000	153370000	chr4	153630000	153680000	8.288480986431904e-06
chr4	154760000	154860000	chr4	155340000	155390000	0.0044570486406195825
chr4	155360000	155510000	chr4	155760000	155810000	7.087437883898396e-17
chr4	155770000	155850000	chr4	155930000	155960000	8.531597374994036e-14
chr4	158670000	158790000	chr4	158820000	158870000	8.781319682708657e-15
chr4	158790000	158920000	chr4	159160000	159210000	2.121407963783213e-16
chr4	163550000	163610000	chr4	163660000	163670000	1.0477957981567395e-18
chr4	165090000	165200000	chr4	165320000	165370000	1.0653372117541727e-09
chr4	165470000	165590000	chr4	166060000	166110000	5.989506954278146e-14
chr4	168980000	169210000	chr4	169460000	169510000	1.9603417564772156e-07
chr4	173240000	173370000	chr4	173370000	173440000	2.452752136770562e-13
chr4	182890000	183130000	chr4	183230000	183280000	1.8098850162815243e-22
chr4	185290000	185480000	chr4	185580000	185630000	1.2249832891282017e-13
chr5	5130000	5160000	chr5	5370000	5450000	4.339739290782968e-06
chr5	5460000	5510000	chr5	6500000	6630000	1.5263101520570372e-05
chr5	6610000	6640000	chr5	6710000	6790000	3.2436276661612445e-16
chr5	7230000	7280000	chr5	7730000	7840000	0.005115344812121591
chr5	9340000	9370000	chr5	9500000	9580000	1.910230545136878e-07
chr5	10250000	10280000	chr5	10380000	10470000	7.353832371254987e-15
chr5	10420000	10470000	chr5	10600000	10800000	2.0691252348136353e-18
chr5	13970000	14020000	chr5	14250000	14480000	1.4725115107172856e-37
chr5	14690000	14760000	chr5	14900000	15070000	6.345036183213221e-22
chr5	16140000	16190000	chr5	16390000	16620000	4.403686398256019e-08
chr5	16760000	16810000	chr5	17130000	17230000	0.0008349140484525772
chr5	17190000	17240000	chr5	18240000	18360000	1.704729142391817e-18
chr5	30000000	30070000	chr5	31180000	31300000	0.035975746726896955
chr5	31800000	31850000	chr5	32040000	32140000	1.4640886316630759e-06
chr5	33410000	33460000	chr5	33950000	34050000	3.1775549467925565e-07
chr5	36710000	36760000	chr5	36820000	37130000	2.91277764348243e-40
chr5	36870000	36880000	chr5	36950000	37020000	0.0006457039903755443
chr5	37810000	37860000	chr5	38130000	38250000	1.9245571318290915e-10
chr5	39370000	39400000	chr5	39520000	39600000	9.623518903921363e-08
chr5	39570000	39600000	chr5	40670000	40760000	1.4747613789317542e-07
chr5	39920000	39970000	chr5	40650000	40780000	5.503173222223724e-21
chr5	41840000	41890000	chr5	41900000	42090000	7.274138816227842e-13
chr5	44510000	44560000	chr5	44720000	44830000	0.0006058437152020278
chr5	49680000	49690000	chr5	50170000	50230000	1.3323913641195578e-19
chr5	50420000	50450000	chr5	50650000	50770000	5.482146492538875e-08
chr5	50940000	50990000	chr5	51960000	52060000	0.04204881898050484
chr5	52920000	52970000	chr5	53040000	53160000	2.440804292844909e-10
chr5	54490000	54540000	chr5	54820000	54940000	2.9746147057383516e-16
chr5	56240000	56290000	chr5	56810000	56920000	2.944116572934395e-16
chr5	56880000	56930000	chr5	57180000	57300000	1.0710136042943755e-06
chr5	59170000	59220000	chr5	59330000	59450000	1.419690603052276e-09
chr5	59370000	59420000	chr5	59660000	59830000	0.0233291073985538
chr5	59790000	59840000	chr5	60590000	60720000	3.145002999986598e-19
chr5	60660000	60710000	chr5	60860000	61010000	2.7021607266504273e-22
chr5	62200000	62250000	chr5	62290000	62450000	1.4295463205891259e-60
chr5	64780000	64830000	chr5	65470000	65570000	0.0044085248440032
chr5	66280000	66330000	chr5	66730000	66840000	1.2624250892805624e-07
chr5	69090000	69120000	chr5	70410000	70500000	2.4537377086719423e-09
chr5	69360000	69370000	chr5	70760000	70820000	1.0947153474621223e-15
chr5	70330000	70340000	chr5	71300000	71460000	6.89117531826264e-49
chr5	71270000	71340000	chr5	71340000	71470000	2.353913068686775e-146
chr5	72120000	72150000	chr5	72250000	72340000	1.559852753330037e-11
chr5	72340000	72390000	chr5	72510000	72610000	4.541649921183884e-09
chr5	73570000	73620000	chr5	73740000	73860000	6.089239880688385e-28
chr5	73880000	73930000	chr5	74610000	74730000	2.8937749388936863e-18
chr5	75710000	75760000	chr5	76160000	76290000	3.6272770528807655e-07
chr5	76400000	76430000	chr5	76500000	76580000	4.885795468521574e-10
chr5	76850000	76900000	chr5	76970000	77100000	2.0383925751879284e-07
chr5	79530000	79600000	chr5	79690000	79910000	9.99087988560639e-10
chr5	80070000	80120000	chr5	80240000	80370000	1.7270562618980687e-51
chr5	80660000	80710000	chr5	81160000	81260000	0.0004999271010497576
chr5	81490000	81540000	chr5	81710000	81860000	5.033768351802121e-06
chr5	81740000	81790000	chr5	81800000	81900000	2.836925316822686e-07
chr5	87060000	87110000	chr5	87320000	87420000	1.8664418851219695e-05
chr5	87750000	87800000	chr5	88620000	88740000	2.925686159910707e-12
chr5	89230000	89240000	chr5	89270000	89370000	4.642201883424508e-25
chr5	90400000	90470000	chr5	90500000	90690000	3.5198983478410227e-10
chr5	91080000	91130000	chr5	91350000	91450000	2.017256311357914e-08
chr5	91220000	91250000	chr5	91350000	91430000	1.4507908438775445e-13
chr5	94500000	94550000	chr5	94670000	94900000	7.389127776023395e-15
chr5	94950000	95000000	chr5	95170000	95310000	3.3844749735293635e-15
chr5	95640000	95670000	chr5	95740000	95870000	3.9094620524041336e-19
chr5	96330000	96380000	chr5	96550000	96680000	4.3047870392545006e-10
chr5	96600000	96630000	chr5	96690000	96800000	2.5967984923645834e-17
chr5	96860000	96910000	chr5	96920000	97030000	1.6185565778217836e-10
chr5	98770000	98780000	chr5	98880000	98950000	3.2768689130305574e-08
chr5	99890000	99900000	chr5	101720000	101780000	0.004127498592874368
chr5	103220000	103270000	chr5	103420000	103530000	3.685168510581972e-12
chr5	108640000	108690000	chr5	109400000	109500000	6.1692250203288e-11
chr5	110730000	110780000	chr5	111030000	111150000	9.83042627030585e-16
chr5	111130000	111180000	chr5	111420000	111540000	1.1364451317114423e-12
chr5	111520000	111570000	chr5	112090000	112200000	1.6257177650415226e-13
chr5	113370000	113400000	chr5	113460000	113540000	0.0024534381625970388
chr5	115080000	115110000	chr5	115200000	115290000	1.3684021745119633e-05
chr5	115280000	115330000	chr5	115540000	115660000	1.0915278985127808e-11
chr5	115610000	115660000	chr5	116000000	116120000	9.504761569667334e-18
chr5	116090000	116160000	chr5	116490000	116610000	0.03144933051936645
chr5	118970000	119020000	chr5	119400000	119500000	6.3193804410335994e-09
chr5	126320000	126370000	chr5	126470000	126650000	1.2583038859373424e-43
chr5	126640000	126690000	chr5	126760000	126880000	3.338080372271573e-48
chr5	127270000	127320000	chr5	127430000	127540000	0.00020540016146318785
chr5	127530000	127580000	chr5	128120000	128250000	1.4977859851457838e-11
chr5	131560000	131610000	chr5	131980000	132080000	1.7023093217182267e-05
chr5	132060000	132110000	chr5	132130000	132260000	1.6266676597974055e-13
chr5	132370000	132440000	chr5	132440000	132900000	1.1637967164559203e-76
chr5	133090000	133140000	chr5	133880000	133980000	0.026091547505446504
chr5	134020000	134050000	chr5	134110000	134200000	2.381632618960157e-19
chr5	138530000	138580000	chr5	139280000	139380000	0.08648169499847932
chr5	139390000	139440000	chr5	139470000	139810000	1.2174742854866523e-80
chr5	139760000	139810000	chr5	139930000	140050000	9.021801419073138e-08
chr5	140340000	140390000	chr5	140660000	140770000	4.83572685062917e-06
chr5	141400000	141430000	chr5	141510000	141600000	8.089357504492629e-37
chr5	142130000	142180000	chr5	142540000	142740000	0.0023203529850782793
chr5	142970000	143040000	chr5	143340000	143480000	0.00016016956820769502
chr5	146270000	146300000	chr5	146400000	146480000	7.452097174934823e-09
chr5	148160000	148210000	chr5	148320000	148520000	4.9374412101478076e-05
chr5	148720000	148770000	chr5	148900000	149070000	1.2895496979162294e-27
chr5	149620000	149670000	chr5	149780000	150040000	1.3563560034706187e-71
chr5	151640000	151690000	chr5	151700000	151810000	2.2373667452155634e-35
chr5	151810000	151840000	chr5	152120000	152200000	5.050575063502013e-06
chr5	154040000	154110000	chr5	154340000	154490000	1.92143984144076e-10
chr5	154450000	154500000	chr5	154530000	154680000	1.1477606778772565e-67
chr5	154630000	154680000	chr5	154760000	155080000	2.2703649851967915e-25
chr5	157130000	157180000	chr5	157200000	157380000	4.15818875093781e-29
chr5	159120000	159170000	chr5	159520000	159620000	0.3070271616423297
chr5	170210000	170280000	chr5	170310000	170470000	1.687091687700972e-56
chr5	170420000	170450000	chr5	170600000	170680000	3.0517658923136045e-11
chr5	171380000	171430000	chr5	171880000	172000000	0.014070151027963962
chr5	171900000	171950000	chr5	171970000	172100000	1.321608962334436e-61
chr5	172450000	172500000	chr5	172630000	172750000	4.356706204135494e-23
chr5	172950000	173000000	chr5	173120000	173360000	1.599782952839607e-61
chr5	173590000	173640000	chr5	173920000	174040000	2.6168342889754707e-29
chr5	174930000	174980000	chr5	175400000	175500000	0.002114936181947973
chr5	175720000	175750000	chr5	175850000	175950000	4.589440724161786e-06
chr5	176400000	176430000	chr5	176530000	176660000	0.015443074167081785
chr5	176630000	176680000	chr5	176890000	177160000	4.445400427618594e-22
chr5	177090000	177140000	chr5	177250000	177360000	6.021835367319203e-05
chr5	178070000	178100000	chr5	178120000	178200000	3.5034496147316706e-32
chr5	180780000	180850000	chr5	181150000	181340000	2.0436020324056442e-14
chr5	181170000	181200000	chr5	181220000	181360000	1.6769357693401914e-18
chr5	1090000	1240000	chr5	1620000	1670000	1.3681444754474604e-15
chr5	1670000	1770000	chr5	2000000	2050000	0.0004558342763186234
chr5	5070000	5190000	chr5	5390000	5440000	0.0010413091477573643
chr5	6550000	6650000	chr5	6720000	6770000	1.866514258304589e-14
chr5	14300000	14510000	chr5	14630000	14680000	2.1041396845692494e-32
chr5	14650000	14780000	chr5	14990000	15040000	2.7560088524164415e-30
chr5	17140000	17240000	chr5	18280000	18330000	3.1948852561846748e-06
chr5	31530000	31640000	chr5	32060000	32110000	5.316151638688869e-09
chr5	32200000	32550000	chr5	32580000	32630000	6.33120585994295e-169
chr5	33420000	33660000	chr5	33920000	33970000	1.2682540744489937e-11
chr5	34150000	34270000	chr5	34440000	34490000	7.161832572628444e-13
chr5	34430000	34550000	chr5	34890000	34940000	2.237926302355468e-15
chr5	35600000	35850000	chr5	35900000	35950000	8.31349488053727e-37
chr5	36200000	36280000	chr5	36680000	36710000	2.661602869929278e-06
chr5	36690000	36790000	chr5	36850000	36900000	5.902994589438294e-07
chr5	37770000	37870000	chr5	38180000	38210000	6.398170347734492e-11
chr5	38360000	38470000	chr5	38790000	38840000	1.9788929487487982e-08
chr5	41810000	41890000	chr5	42040000	42070000	5.8107753173579616e-12
chr5	45280000	45380000	chr5	46280000	46290000	2.413041948587049e-05
chr5	52890000	53000000	chr5	53070000	53120000	5.214426090928419e-13
chr5	53370000	53520000	chr5	54200000	54250000	4.00069221443929e-14
chr5	54470000	54580000	chr5	54830000	54880000	5.391716304900334e-13
chr5	54830000	54970000	chr5	55130000	55180000	1.5231561951440817e-15
chr5	55250000	55420000	chr5	55670000	55720000	3.562255573580414e-26
chr5	55890000	56010000	chr5	56170000	56220000	1.2878330492857642e-19
chr5	56850000	56970000	chr5	57180000	57250000	2.4465899229319377e-08
chr5	57250000	57360000	chr5	58440000	58490000	3.475536440563708e-08
chr5	59480000	59560000	chr5	59650000	59680000	1.9836440469343856e-13
chr5	62390000	62510000	chr5	62760000	62810000	1.8545332976310836e-12
chr5	64790000	65130000	chr5	65460000	65510000	5.779177283275248e-12
chr5	68250000	68330000	chr5	68440000	68470000	7.098425761689064e-22
chr5	68960000	69320000	chr5	70430000	70460000	3.1046734555039112e-22
chr5	71540000	71700000	chr5	71730000	71780000	2.503392650664096e-06
chr5	72320000	72440000	chr5	72500000	72550000	2.0303125808008043e-35
chr5	73520000	73640000	chr5	73770000	73820000	4.498787817766795e-17
chr5	73850000	74120000	chr5	74630000	74680000	2.9056526896666555e-51
chr5	74630000	74820000	chr5	74890000	74940000	2.5913620493971487e-18
chr5	75290000	75440000	chr5	75660000	75730000	1.4472758141717497e-06
chr5	76020000	76120000	chr5	76220000	76270000	0.047226952450930976
chr5	76560000	76690000	chr5	76750000	76800000	4.725335728895004e-25
chr5	78410000	78550000	chr5	78930000	79000000	0.01916017609950254
chr5	79080000	79210000	chr5	79440000	79490000	1.8346279260406248e-11
chr5	86940000	87040000	chr5	87390000	87440000	0.00024222074039905418
chr5	90240000	90300000	chr5	90380000	90390000	1.866390503241795e-13
chr5	90380000	90470000	chr5	90770000	90800000	1.3693827061819205e-08
chr5	91040000	91240000	chr5	91370000	91420000	7.211170067763577e-13
chr5	94950000	95030000	chr5	95070000	95100000	5.865680222224703e-06
chr5	96310000	96420000	chr5	96570000	96620000	1.18899488198576e-15
chr5	96670000	96870000	chr5	97140000	97190000	8.452679219797702e-30
chr5	97250000	97350000	chr5	97510000	97560000	0.05083351007745424
chr5	98820000	98960000	chr5	99020000	99070000	1.443674309010203e-65
chr5	99430000	99550000	chr5	100060000	100110000	6.610322742807467e-08
chr5	103170000	103300000	chr5	103450000	103500000	3.8348336444850545e-24
chr5	103560000	103660000	chr5	104150000	104200000	0.2176183062252796
chr5	106220000	106300000	chr5	106850000	106880000	0.0013006752257081792
chr5	108590000	108700000	chr5	109450000	109500000	4.1582345572481546e-10
chr5	111140000	111230000	chr5	111250000	111280000	4.682980235469092e-10
chr5	108180000	111730000	chr5	111730000	111800000	0.274141714311989
chr5	111450000	111590000	chr5	112130000	112180000	3.960343336680745e-29
chr5	112830000	112910000	chr5	112960000	112990000	6.647546933473848e-05
chr5	112970000	113050000	chr5	113320000	113350000	0.00047218807094502857
chr5	114300000	114400000	chr5	114410000	114460000	1.2704890353926773e-09
chr5	115580000	115680000	chr5	115810000	115860000	1.6336514012228287e-14
chr5	115540000	115670000	chr5	116040000	116090000	3.773673986891342e-09
chr5	116500000	116610000	chr5	116930000	116980000	1.2959592310863286e-08
chr5	118540000	118640000	chr5	118770000	118820000	0.0030892112864829868
chr5	118940000	119290000	chr5	119400000	119450000	1.6533243193262624e-26
chr5	119430000	119550000	chr5	119710000	119760000	0.00017620405827213848
chr5	123020000	123350000	chr5	123600000	123650000	5.421141362518754e-16
chr5	126630000	126730000	chr5	126750000	126800000	3.225953448361466e-23
chr5	126790000	126870000	chr5	127300000	127330000	0.056642151444101375
chr5	126740000	126840000	chr5	127490000	127540000	0.3877214509385429
chr5	127490000	127590000	chr5	128180000	128230000	2.1233421410308096e-05
chr5	127520000	127630000	chr5	129080000	129130000	0.4674903669533132
chr5	131110000	131270000	chr5	131370000	131420000	1.685651660130544e-24
chr5	131530000	131660000	chr5	131770000	131820000	0.0012458960276346687
chr5	132340000	132450000	chr5	132450000	132520000	6.307385039537125e-44
chr5	133960000	134070000	chr5	134130000	134180000	1.321639379190159e-17
chr5	134150000	134240000	chr5	134270000	134300000	2.1540908878463465e-31
chr5	134150000	134440000	chr5	134560000	134610000	4.4154466830774547e-41
chr5	134680000	134770000	chr5	135180000	135210000	0.012185211023802382
chr5	135900000	136010000	chr5	136160000	136210000	0.002999856600175134
chr5	137270000	137360000	chr5	137490000	137520000	5.704964328441251e-16
chr5	137580000	137700000	chr5	137710000	137760000	6.47001022351251e-32
chr5	137980000	138100000	chr5	138120000	138170000	4.071881059277271e-11
chr5	139760000	139910000	chr5	139950000	139980000	1.4984453568670412e-21
chr5	139730000	140110000	chr5	140120000	140170000	1.0987767246007664e-36
chr5	140200000	140290000	chr5	140330000	140360000	1.056919615446174e-29
chr5	141280000	141430000	chr5	141540000	141590000	3.6100415357120305e-17
chr5	141920000	142060000	chr5	142110000	142160000	7.248318264202728e-23
chr5	143140000	143470000	chr5	143800000	143850000	4.120927762793731e-38
chr5	143170000	143490000	chr5	143950000	143980000	0.0003271396260456555
chr5	145640000	145740000	chr5	145800000	145850000	0.0042832389590991985
chr5	146190000	146330000	chr5	146420000	146490000	6.295331721873702e-12
chr5	146500000	146650000	chr5	146940000	146990000	1.6114210096259897e-17
chr5	147380000	147490000	chr5	147540000	147590000	8.209085760995351e-05
chr5	147580000	147660000	chr5	147810000	147840000	1.7733799142356865e-06
chr5	148720000	148840000	chr5	148950000	148960000	0.0005014825122961943
chr5	149600000	149700000	chr5	149810000	149860000	4.4689282579399783e-33
chr5	149800000	149880000	chr5	149970000	150000000	9.307792273225346e-17
chr5	150100000	150180000	chr5	150200000	150230000	8.661425975355267e-15
chr5	152520000	152600000	chr5	153130000	153160000	1.9433104735676564e-06
chr5	152480000	152600000	chr5	153940000	153990000	1.6700456747889771e-10
chr5	154020000	154100000	chr5	154170000	154200000	4.7864014487035406e-05
chr5	154020000	154250000	chr5	154380000	154430000	1.5878674040652285e-19
chr5	156780000	156860000	chr5	156920000	156950000	5.495969237741918e-05
chr5	157120000	157280000	chr5	157300000	157330000	2.9324680534794912e-12
chr5	157290000	157570000	chr5	157710000	157760000	6.039089199696736e-17
chr5	157920000	158740000	chr5	159100000	159150000	2.066599333156441e-187
chr5	172030000	172190000	chr5	172260000	172310000	1.8289912060266246e-17
chr5	172410000	172500000	chr5	172680000	172710000	2.963539834860015e-15
chr5	172950000	173040000	chr5	173130000	173160000	1.079563761369458e-14
chr5	173550000	173650000	chr5	173960000	174010000	4.80286230530046e-18
chr5	173960000	174120000	chr5	174290000	174340000	3.363930070446417e-35
chr5	178220000	178320000	chr5	179480000	179530000	7.965640198570328e-05
chr5	179660000	179830000	chr5	179900000	179910000	1.3154211986989824e-13
chr5	181090000	181170000	chr5	181290000	181320000	8.052454947523856e-07
chr6	400000	450000	chr6	470000	580000	1.2136819890246205e-07
chr6	590000	620000	chr6	870000	960000	0.0035202467224266475
chr6	1570000	1620000	chr6	2320000	2690000	8.633181595233396e-20
chr6	2840000	2870000	chr6	2880000	2960000	3.437438105724049e-52
chr6	3260000	3310000	chr6	3410000	4040000	2.8881808555003428e-43
chr6	3720000	3770000	chr6	3920000	4050000	9.72902283144656e-26
chr6	4770000	4800000	chr6	4880000	4960000	1.2912424820948169e-14
chr6	5120000	5170000	chr6	5320000	5450000	2.364522898947115e-18
chr6	5460000	5510000	chr6	5700000	5820000	0.005409565297603014
chr6	7690000	7740000	chr6	7970000	8090000	2.2856210011767436e-13
chr6	8570000	8580000	chr6	8640000	8740000	1.6360519154299708e-07
chr6	8790000	8820000	chr6	8910000	9010000	1.702620370003529e-05
chr6	8990000	9060000	chr6	9060000	10460000	0.0
chr6	10450000	10520000	chr6	10730000	11010000	3.2474957234236006e-30
